comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,50,100,50,9:5,1,-1,50,70,80,100,100,-1,-1,20,75,90,-1,100,100,-1,-1,-1,1. missverständliche Formulierung2. der gesamte Absatz ist durch Satzumstellungen sehr schwer verständlich (direkt im Anschluss an das vorherige Beispiel)3. doppelte Anführungszeichen am Zitatende an einer Stelle,1. Was die Faszination von &quot;The Masked Singer&quot; ausmacht&comma; ist in der Episode gut offen.; 2. Mit genügend Fantasie ist fast alles möglich&comma; bevor die Show nie wirklich begann&comma; bevor nicht der erste Ton gesungen wurde. Man denkt ja&comma; vielleicht wird Holland ja doch mal Weltmeister&comma; wie vor dem Anpfiff einer Fußball-WM. Aber der Gedanke ist reizvoll&comma; denn am Ende passiert das nie.  ,-1,-1,-1,-1,105437,2,,,,,,eda35744fceda1988887ebc7eb4e7948,,0,8.452.595.090.866.080,3.588.004.159.927.360,12802,2022-09-18 09:05:11
-1,-1,30,100,75,5:1,1,-1,100,30,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,105346,1,,,,,,62093fb06e52b701a8cf393abcb9f1c8,,0,2.016.749.334.335.320,10.481.488.466.262.800,12802,2022-09-18 09:10:26
-1,-1,70,100,75,5:27,0,-1,100,70,90,75,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,nicht deckungsgleiche Zeitangabe: im Input steht am Freitag,1. [...] twitterte die Feuerwehr in der Nacht zum Freitag,-1,-1,-1,-1,105342,1,,,,,,26e309f43066d2f05423bdc787e74f13,,0,2.939.648.199.081.420,14.603.731.870.651.200,12802,2022-09-18 09:16:00
-1,-1,70,100,75,3:13,1,-1,100,60,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1.  Ausdruck2. G&R,1. hätten zurückgenommen werden können. 2. in der Metalle bearbeiteten,-1,-1,-1,-1,105392,2,,,,,,a4ee231cddf77ac5376131002cc65fdc,,0,3.020.561.909.675.590,15.768.075.704.574.500,50504,2022-09-18 10:30:20
-1,-1,60,100,75,2:1,1,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,Artikel vor Stadtnamen,Aktuell hält sich der Monarch nicht im Königspalast auf&comma; sondern in der Königsvilla Kongsseteren im Holmenkollen nördlich des Oslo,-1,-1,-1,-1,105403,2,,,,,,fe16c434233e4329e1c4dc415ce74013,,0,1.852.193.546.295.160,69.516.706.466.674.800,12802,2022-09-18 10:33:34
-1,-1,30,100,100,1:51,1,-1,100,30,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,105451,3,,,,,,60245a00a85e9a5275cb41816db97219,,0,19.645.898.580.551.100,17.512.157.917.022.700,12802,2022-09-18 10:35:27
-1,-1,60,100,50,7:48,1,-1,100,70,80,100,100,-1,-1,70,75,100,-1,100,100,-1,-1,-1,1. Faktenfehler2. unpassendes &quot;Aber&quot;,1. Entsprechende Aussagen einer Regierungssprecherin der Zeitungen der Funke-Mediengruppe bestätigte die Bundesregierung am Freitag.; 2. Er bekräftigte zugleich&comma; es brauche eine &quot;stabile&quot; Senkung der Infektionszahlen. Aber: &quot;Also einmal die 35 erreicht zu haben&comma; ist keine stabile oder nachhaltige Inzidenz.&quot; ,-1,-1,-1,-1,105388,1,,,,,,78e70b1d3fc35bfb0432f1f81ed8f043,,0,3.542.972.230.911.250,13.612.686.157.226.500,12802,2022-09-18 10:43:17
-1,-1,60,100,100,3:0,1,-1,100,60,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1. Faktenfehler2. Tempusfehler,1. Die Minderjährigen waren von einem Anwohner bei etwa 15 Grad komplett durchgefroren und alarmiert worden.; 2. Die Kinder werden ins Krankenhaus gebracht,-1,-1,-1,-1,105408,2,,,,,,e12cf17594c3cdb0c7353e53caeafe0b,,0,1.987.281.894.683.830,9.691.757.440.567.010,12802,2022-09-18 10:46:26
-1,-1,50,100,50,11:32,0,-1,75,60,90,100,100,-1,-1,30,100,80,-1,100,100,-1,-1,-1,1. Ausdruck: weiterleben statt weiterführen2. Ausdruck: auf dem Freitag (2 mal)3. doppelte Anführungszeichen am Ende eines Zitats (2 mal),1.  Er werde auch seine Regierungsgeschäfte weiterleben.; 2. retschmann verzichtet allerdings beispielsweise auf zwei virtuelle Spitzenkandidatenrunden auf dem Freitag. / [...] sagte Eisenmann auf dem Freitag. ,-1,-1,-1,-1,105475,3,,,,,,de9e822946544be033908dca2afa16f9,,0,3.644.648.885.726.920,3.032.091.212.272.640,12802,2022-09-18 10:58:00
-1,-1,50,100,0,14:24,0,-1,50,70,70,100,100,-1,-1,30,50,100,-1,100,-1,-1,-1,-1,1. Ausdruck: den Fokus in ... lenken2. Ausdruck: auf die Nachfolge3. unpassendes &quot;Aber&quot;4. Satzumstellung führt zu Fehlern,1. [...] den Fokus wieder in die schwierigen Vorbereitungen für die Spiele lenken.; 2. Olympia-Ministerin Seiko Hashimoto gilt als geeignete Kandidatin auf die Nachfolge.; 3. Mori wurde darin zitiert&comma; dass Frauen einen starken Sinn für Rivalität hätten. Aber: &quot;Wenn eine von ihnen ihre Hand hebt&comma; denken sie wahrscheinlich&comma; dass sie auch etwas sagen müssen.; 4. Seine Absicht&comma; auf Frauen herabzuschauen&comma; sei nicht gewesen.  ,-1,-1,-1,-1,105357,1,,,,,,0509f9bf32237acd94ef3d94bab85078,,0,10.052.562.713.623.000,4.773.811.674.118.040,12802,2022-09-18 11:12:26
-1,-1,40,100,100,7:42,0,-1,100,40,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. falsch gesetzter Punkt2. falscher Kasus,1. [...] sagte Borussia. Mönchengladbachs Coach am Freitag.; 2. Wenn dir ein anderer Klub&comma; ein Spieler oder ein Trainer wegholt&comma; kann man natürlich einen Groll haben. ,-1,-1,-1,-1,105405,2,,,,,,c18e23781ea438aab4123e72ff31c933,,0,24.790.066.242.218.000,1.048.865.008.354.180,12802,2022-09-18 11:20:10
-1,-1,70,100,75,8:1,0,-1,75,70,90,100,100,-1,-1,90,100,100,-1,100,-1,-1,-1,-1,die Zahl müsste an den Satzanfang,1. Soldaten wurden laut einem &quot;Spiegel&quot;-Bericht 3800 seit Jahresbeginn gegen das Coronavirus geimpft. ,-1,-1,-1,-1,105447,3,,,,,,f8ba36d1f108b8a68126d48bf871d7c8,,0,14.550.410.032.272.300,11.826.415.777.206.400,12802,2022-09-18 11:28:13
-1,-1,50,100,100,1:48,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,105396,2,,,,,,2b9e6edb98a877da170cd14cabb71f45,,0,17.279.476.642.608.600,7.831.125.974.655.150,12802,2022-09-18 11:30:03
-1,-1,30,100,0,6:38,1,-1,50,70,80,100,75,-1,-1,20,75,100,-1,100,100,-1,-1,-1,1. Ausdruck und fast auch G&R2. Ausdruck &quot;weil&quot;&comma; lokale Kohärenz&comma; IFC&comma; IA3. entweder Tempus oder fehlendes Hilfsverb4. G&R5. Ausdruck6. Ausdruck & G&R7. da G&R eigentlich richtig&comma; nur Ausdruck und LK6. G&R7. Ausdruck8. G&R und Vollständigkeit,1.  Verschwörung zum Ziel der illegalen Machtergreifung 2.  Kolesnikowa sitzt seit September im Gefängnis&comma; weil sie lange Zeit als Kulturmanagerin bei Stuttgart gearbeitet hatte. 4.  International 5. an die Massenproteste an. 6. des Geheimdienstes KGB in Minsk entführt. 7.  um Pläne zu entfernen&comma; sie aus dem Land zu vertreiben&comma; als sie in die Ukraine abgeschoben werden sollte. 6.  Tichanowskaja steht dagegen als Siegerin der Wahl&comma; die Demokratiebewegung sieht sie. 7. Der 66-Jährige erkennt auch die EU nicht als Präsidenten an.  3.  dann aber inhaftiert worden,-1,-1,-1,-1,105464,3,,,,,,dc53118e08e713491531239ccdc7c0ec,,0,38.400.532.484.054.500,32.778.993.129.730.200,50504,2022-09-18 13:52:55
-1,-1,70,100,50,21:19,1,-1,100,50,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. Ausdruck nicht ideal2. Ausdruck,1.  fährt für 2020 erneut mit einem Milliardengewinn. 2. an dem 23. März,-1,-1,-1,-1,105343,1,,,,,,96667c95a9f351313f869716571bec48,,0,2.583.570.909.500.120,10.271.106.958.389.200,50504,2022-09-18 14:14:16
-1,-1,50,100,75,2:7,1,-1,100,40,90,100,100,-1,-1,60,100,100,-1,100,100,-1,-1,-1,1. Satzstellung2. G&R3. &quot;es&quot; fehlt,1. Bei den Australian Open zwischen dem Weltranglisten-Ersten und Titelverteidiger Novak Djokovic sowie dem US-Amerikaner Taylor Fritz ist das Drittrunden-Spiel wegen eines fünftägigen Lockdowns in Melbourne kurzzeitig unterbrochen. 2. Alle Zuschauer mussten in der Rod-Laver-Arena um 23.30 Uhr Ortszeit (Ortszeit) verlassen. 3. Aus Djokovics Sicht stand zu der Zeit bereits 7:6 (7:1)&comma; 6:4&comma; 3:6&comma; 2:3. ,-1,-1,-1,-1,105362,1,,,,,,6e484e3653cbe957f94bd341a337e2d7,,0,2.878.026.247.024.530,135.924.813.747.406,50504,2022-09-18 14:16:25
-1,-1,80,100,75,2:11,0,-1,100,80,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. Ausdruck wegen der Klammern&comma; aber eigentlich kein G&R2. G&R,1. kommentieren (&quot;Es gibt nichts Neues&quot;). 2. ein Spieler oder ein Trainer wegholt,-1,-1,-1,-1,105405,2,,,,,,c18e23781ea438aab4123e72ff31c933,,0,24.790.066.242.218.000,1.048.865.008.354.180,50504,2022-09-18 14:18:37
-1,-1,30,100,25,3:13,0,-1,75,70,70,100,100,-1,-1,80,50,100,-1,100,100,-1,-1,-1,1. G&R2. Ausdruck3. Ausdruck&comma; IFC&comma; IA4. Sinnlose Präp. &quot;bei&quot;5. Satzstellung&comma; IFC&comma; IA&comma; LK,1. nun ist sein Führerschein los. 2. seine weiße Pracht 3.  Anwohner riefen den Polizeiwagen.  4. Ein Atemalkoholtest bei 2&comma;34 ergab einen Promillewert. 5. Das Ergebnis der Blutalkoholprobe hänge davon ab&comma; wie lange die Fahrerlaubnis einbehalten werde&comma; so die Sprecherin. ,-1,-1,-1,-1,105467,3,,,,,,54ec20b9c6f32e6b933f226c9b598a9b,,0,20.399.120.569.229.100,17.056.159.734.725.900,50504,2022-09-18 14:51:57
-1,-1,70,100,75,1:5,0,-1,100,50,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,1. Ausdruck&comma; IFC&comma; IA,1. Der norwegische König Harald V. (83) muss sich weiter auf eine Operation am Bein einstellen. ,-1,-1,-1,-1,105353,1,,,,,,2e76a7f6d6f8925907f2002d5bd1be55,,0,17.507.827.758.789.000,5.809.609.651.565.550,50504,2022-09-18 14:53:03
-1,-1,80,100,75,13:2,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,1. Ausdruck Aufzählung,1. wird Frerk Schenker zum 1. März Chefredakteur des &quot;Göttinger Tageblatts&quot; (GT)&comma; des &quot;Eichsfelder Tageblatts &quot;(ET). ,-1,-1,-1,-1,105481,3,,,,,,fe425aead24f7659d9d0a95c6009605b,,0,18.863.687.753.677.300,16.072.402.238.845.800,50504,2022-09-18 15:06:07
-1,-1,50,100,25,3:3,0,-1,100,40,90,100,100,-1,-1,60,100,100,-1,100,-1,-1,-1,-1,1. Ausdruck und G&R Modus2. Ausdruck3. Ausdruck &quot;mit den Verantwortlichen&quot;4. falsches Komma5. zwei mal doppeltes AFZ,1. Den besagten Vertigine-Sprung etwa kann man nicht mit vollem Tempo anfahren&comma; weil man dann im Flachen landet und schwere Verletzungen riskiert. 2. Und weiter: 3. Feuz und Paris teilten mit&comma; mit Verantwortlichen 4. Rennchef Markus Waldner&comma; sagte: ,-1,-1,-1,-1,105429,2,,,,,,6d1c208863af6ae3cdbb8aeb36947e35,,0,5.240.415.096.282.950,2.525.072.193.145.750,50504,2022-09-18 15:09:14
-1,-1,60,100,75,24:38,0,-1,100,50,80,100,75,-1,-1,80,75,100,-1,100,100,-1,-1,-1,1. Vollständigkeit/IFC/IA: &quot;Teil eines&quot;2. Ausdruck,1. Für den Literaturnobelpreisträger Thomas Mann (1875 – 1955) und seine Familie sollen ein Straßenschild sowie eine Straßenlaterne aus Lübeck ein geplantes Denkmal werden. 2. ein Straßenschild über die Thomas-Mann-Straße bei. ,-1,-1,-1,-1,105346,1,,,,,,62093fb06e52b701a8cf393abcb9f1c8,,0,2.016.749.334.335.320,10.481.488.466.262.800,50504,2022-09-18 15:33:54
-1,-1,50,100,25,2:50,0,-1,75,50,90,100,100,-1,-1,80,75,100,-1,100,100,-1,-1,-1,1. Ausdruck unbestimmter Artikel2. sinnlose Präposition &quot;für&quot;3. Ausdruck:  So: 4. G&R Satzzeichen5. Ausdruck&comma; LKH&comma; IA&comma; IFC,1. enthält ein neuer Bundesbedarfsplan.  2.  für die im Bundesbedarfsplangesetz festgelegt würden. 4. Milliarden Euro; In der Summe 5. Über die Jahre verteilt fielen die Investitionen zusammen.  ,-1,-1,-1,-1,105436,2,,,,,,e6fa2cf5ad4f580ca7e6bb048ffc83d5,,1,49.093.138.694.763.100,31.173.635.721.206.600,50504,2022-09-18 15:36:50
-1,-1,0,100,50,6:51,0,-1,100,60,80,100,100,-1,-1,0,75,100,-1,100,100,-1,-1,-1,1. G&R2. Ausdruck und eigentlich auch G&R in diesem Kontext3. Doppelpunkt fehlt4. G&R falsches &quot;und&quot;5. G&R6. G&R7. G&R8. G&R9. G&R10. G&R11. Doppelpunkt fehlt12. G&R13. G&R/AusdruckDer IP ist sprachlich schon sehr eigenwillig,1.  in der Berliner Olympiastadion 2. ein Sieg über die bessere Reisestress-Bewältigung 3. sagte &quot;Wir 5. HERTHAS: NEUE HOFFUNG UND... heißt 5.  und seiner Führungsqualitäten 6. Ob es den neuen Hertha-Star bringt&comma; ließ Trainer Dardai noch offen. 7. (EIN LEWANDOWSKI) GEGEN BEI EINE UND GANZE HERTHA 8.  Manchmal sagen Zahlen doch ziemlich viele aus. 9. Die Bayern Münchens Weltfußballer Robert Lewandowski steht alleine bei 24. 10.  AUF DEM WEG BEI: ZUM NÄCHSTEN! TITEL: 11. Vorstandsmitglied Karl-Heinz Rummenigge&comma; sagte &quot;Unsere  12. ein 2: 1 Sieg 13. In Berlin sind auch keine verletzten Alexander Nübel und Tanguy Nianzou mit dabei.    ,-1,-1,-1,-1,105484,3,,,,,,aa490977fd6e2f002a39ab65c5e9ab58,,0,7.926.365.113.258.360,6.880.922.245.979.300,50504,2022-09-18 16:13:02
-1,-1,40,100,25,4:0,0,-1,100,70,80,100,100,-1,-1,70,50,100,-1,-1,100,-1,-1,-1,1. Genus2. Ausdruck &quot;werden kann&quot;3. Ausdruck &quot;auf alle Mieter umlegen&quot;4. Ausdruck soll/will IFC5. Ausdruck6. G&R Präp,1. Stattdessen wird geprüft&comma; wie sie geändert wird  2. Stattdessen wird geprüft&comma; wie sie geändert wird und wodurch &quot;größtmögliche Investitionsanreize&quot; für den Ausbau schneller Internetleitungen gesetzt wird. 3. Bisher können Vermieter bei allen Mietern die TV-Kosten auflegen. 4. Um mehr Wettbewerb zu erzeugen&comma; soll die Bundesregierung diese Regelung kippen. 5. An der Reform ein möglicher Haken:  6.  Kompromissbereitschaft im Freitag.  ,-1,-1,-1,-1,105444,3,,,,,,cda5e07846f9b7a4d0df5200bd37a3f1,,0,3.560.109.090.805.050,30.185.426.950.454.700,50504,2022-09-18 16:17:03
-1,-1,90,100,75,58:32,0,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,1. Ausdruck unbestimmter Artikel,1. Mitarbeiter einer kritischen Infrastruktur,-1,-1,-1,-1,105389,1,,,,,,43126f6e74b74a9a65f648f3d41339cf,,0,3.538.763.189.315.790,17.835.509.300.231.900,50504,2022-09-18 17:15:37
-1,-1,60,100,50,46:53,1,-1,100,70,60,75,100,-1,-1,80,75,100,-1,100,100,-1,viele Umstellungen,-1,mehrfach das Wort &quot;Aber&quot; hinzugefügt&comma; wo es keinen Sinn ergibt,Input:  &quot;Wir rechnen damit&comma; dass die Sexualität bei über 50 Prozent der Paare besser wird.&quot;  Output:  Aber: &quot;Wir rechnen damit&comma; dass die Sexualität bei über 50 Prozent der Paare besser wird.&quot;,-1,-1,-1,-1,105354,1,,,,,,8d29e7ec6c3a8d3a4b5394d8030b1e71,,0,9.236.518.812.179.560,3.506.917.381.286.620,70828,2022-09-18 17:25:01
-1,-1,70,100,75,16:46,1,-1,75,70,90,100,100,-1,-1,90,100,100,-1,100,100,-1,viele Umstellungen,-1,sprachlicher Fehler,Input: Seit Jahresbeginn sind nach einem &quot;Spiegel&quot; -Bericht 3800 Soldaten gegen das Coronavirus geimpft worden.  Output:Soldaten wurden laut einem &quot;Spiegel&quot;-Bericht 3800 seit Jahresbeginn gegen das Coronavirus geimpft. ,-1,-1,-1,-1,105447,3,,,,,,f8ba36d1f108b8a68126d48bf871d7c8,,0,14.550.410.032.272.300,11.826.415.777.206.400,70828,2022-09-18 17:41:47
-1,-1,50,100,0,38:59,0,-1,100,60,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,1. Ausdruck: Aufzählung2. 2x Ausdruck3. Ausdruck / IFC / IA,1. Der Schädelknochen sei gebrochen&comma; zwei Zentimeter nach innen gedrückt worden. 2.  Das Kind habe alles gut überlebt und werde keine bleibenden Schäden davontragen&comma; ging Dohna-Schwake am Freitag davon aus. 3. Die Beobachtung wurde stationär aufgenommen. ,-1,-1,-1,-1,105435,2,,,,,,8be67d698c059946ae6dca1f07a17e62,,0,24.153.648.138.046.200,12.478.893.995.285.000,50504,2022-09-18 17:54:42
-1,-1,70,100,75,1:17,0,-1,100,50,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. G&R und Ausdruck 2. G&R,1. Die Chefredaktionen mehrerer Tageszeitungen von Madsack Mediengruppe haben personelle Veränderungen. 2. beliefert,-1,-1,-1,-1,105431,2,,,,,,2c17b8471918a8a1296ae4033318ef97,,0,22.952.123.165.130.600,10.485.630.750.656.100,50504,2022-09-18 17:56:00
-1,-1,60,100,25,2:25,0,-1,100,60,80,100,100,-1,-1,70,75,100,-1,100,100,-1,-1,-1,1. Ausdruck unbestimmter Artikel2. Ausdruck Wiederholung3. G&R Satzstellung4. Ausdruck&comma; IFC&comma; IA,1. mit einer Goetheplakette 2.  Seine ersten zwölf Lebensjahre hat der 63-Jährige in Frankfurt verbracht und in der Stadt verbracht. 3. Die Musik stammt von ihm in Dutzenden Filmen&comma; darunter &quot;Rain Man&quot; und &quot;Fluch der Karibik&quot;. 4. in welcher Form dann entschieden werde.  ,-1,-1,-1,-1,105360,1,,,,,,be4e9ae9fb744fe1161aab2c75262b26,,0,2.452.192.997.932.430,10.688.737.630.844.100,50504,2022-09-18 17:58:26
-1,-1,70,100,75,1:37,0,-1,100,60,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1. Satzstellung Zahl G&R2. Ausdruck sollen / müssen,1. Soldaten wurden laut einem &quot;Spiegel&quot;-Bericht 3800 seit Jahresbeginn gegen das Coronavirus geimpft. 2. Sonst hätte der Impfstoff vernichtet werden sollen. ,-1,-1,-1,-1,105447,3,,,,,,f8ba36d1f108b8a68126d48bf871d7c8,,0,14.550.410.032.272.300,11.826.415.777.206.400,50504,2022-09-18 18:00:05
-1,-1,90,100,100,0:51,0,-1,100,70,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. Satzzeichen,1. Erfrierungen&comma; Die ,-1,-1,-1,-1,105358,1,,,,,,0bc6c3af0536ebc0a3a30abb8d1d4cb6,,0,19.197.736.501.693.700,9.056.057.453.155.510,50504,2022-09-18 18:00:58
-1,-1,60,100,75,1:57,0,-1,75,60,70,100,50,-1,-1,80,75,100,-1,100,100,-1,-1,-1,1. Ausdruck / Vollständigkeit / G&R / LKH2. Tempus,1. Die Minderjährigen waren von einem Anwohner bei etwa 15 Grad komplett durchgefroren und alarmiert worden. 2. Die Kinder werden ins Krankenhaus gebracht. ,-1,-1,-1,-1,105408,2,,,,,,e12cf17594c3cdb0c7353e53caeafe0b,,0,1.987.281.894.683.830,9.691.757.440.567.010,50504,2022-09-18 18:02:56
-1,-1,60,100,75,16:59,1,-1,75,70,90,100,100,-1,-1,80,75,100,-1,100,100,-1,viele Umstellungen,-1,Grammatik Fehler,Deshalb könnte ich es verstehen.&quot; n /,-1,-1,-1,-1,105473,3,,,,,,76f975836ba47b1ecd96dca09bc8d750,,1,23.146.522.521.972.600,1.896.180.534.362.790,70828,2022-09-18 18:04:01
-1,-1,10,100,25,4:21,0,-1,100,60,90,100,100,-1,-1,0,75,100,-1,100,100,-1,-1,-1,1. Ausdruck: werde / sei2. G&R3. G&R hier hat die KI immer Probleme mit der Satzstellung4. G&R Satzstellung5. G&R6. Ausdruck und G&R7. G&R8. Erneut Ausdruck Satzstellung und daher IFC und IA,1.  Zimmer werde &quot;eine Hollywood-Ikone und dabei Kulturbotschafter unseres Landes und unserer Stadt&quot;.  2. hat seine ersten zwölf Lebensjahre im Stadt verbracht. 3. Die Musik stammt von ihm zu Dutzenden Filmen&comma; darunter &quot;Rain Man&quot; und &quot;Fluch der Karibik&quot;. 4. 1947&comma; der Magistrat der Stadt Frankfurt am Main&comma; begründete die Goetheplakette neu. 6. Sie wird für die Persönlichkeit des kulturellen Lebens vergeben&comma;  6. Unter den Preisträgern: den Philosophen Theodor W. Adorno und den Literaturkritiker Marcel Reich-Ranicki. 7. und einen Termin gefunden. 8. Eine Sprecherin des Kulturdezernats erklärte&comma; in welcher Form dann entschieden werde.    ,-1,-1,-1,-1,105460,3,,,,,,95f3329458fa20d98dfafbd15b2d4851,,0,1.830.296.564.102.170,15.143.486.976.623.500,50504,2022-09-18 18:07:18
-1,-1,20,100,75,5:44,0,-1,75,50,80,75,100,-1,-1,0,75,100,-1,100,100,-1,-1,-1,1. G&R2. Ausdruck zusagen/recht geben3. Präp.4. Satzstellung G&R5. G&R Präp.6. G&R&comma; Deckungsgleichheit&comma; IA7. G&R???8. G&R,1. Im Streit um in die Corona-Krise 2. Dem klagenden Vermieter einer Filiale in der Münchner Innenstadt sagte das Landgericht München I am Freitag zu. 3.  dass ein Geschäft zum Publikumsverkehr zugänglich sei. 4. Was er allerdings verneinte&comma; hätte dafür die Mietzahlung von C&A unzumutbar sein müssen. 5. eine Rücklage zur Höhe der Monatsmiete 6. sollten&quot; erklärte die Entscheidung des Unternehmens. 7. / / 8. Mit seiner ersten Rettungspakete  ,-1,-1,-1,-1,105463,3,,,,,,3d78fb5f9db5164b8f0382996d342676,,0,4.287.771.034.240.720,35.679.044.008.255.000,50504,2022-09-18 18:13:03
-1,-1,50,100,25,2:39,0,-1,75,50,90,100,100,-1,-1,70,75,100,-1,100,100,-1,-1,-1,1. Ausdruck&comma; LK&comma; IFC&comma; IA2. Ausdruck3. Reflexivpronomen fehlt4. Ausdruck / G&R5. Satzzeichen,1.  zu einem Beitrag zum Durchhalten in der Krise gemacht.  2. Aber: 3. Die Pandemie setze unverändert fort.  4. Alle müssten sich an einem Strang setzen. 5. vereinbart; ,-1,-1,-1,-1,105361,1,,,,,,203c11cd2f05321b3686fc4db12134af,,0,33.794.536.113.739.000,15.540.894.508.361.800,50504,2022-09-18 18:15:44
-1,-1,80,100,100,1:12,0,-1,100,40,100,100,100,-1,-1,60,100,100,-1,100,100,-1,-1,-1,1. Satzzeichen2. Satzzeichen,1. Russland;  2. Deutschland&comma; 13 Prozent,-1,-1,-1,-1,105401,2,,,,,,e3e125aa094d302076bbd00275b2a859,,0,2.314.847.731.590.270,14.796.672.582.626.300,50504,2022-09-18 18:16:58
-1,-1,70,100,75,13:22,1,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,keine inhaltlichen Fehler,-1,wenig Synonyme,-1,-1,-1,-1,-1,105355,1,,,,,,c02cf7be411540ea908fae1e6ca115fb,,0,24.323.166.847.229.000,9.740.926.742.553.710,70828,2022-09-18 18:17:32
-1,-1,40,100,75,3:49,0,-1,100,50,90,100,100,-1,-1,60,75,100,-1,-1,100,-1,-1,-1,1. Genusfehler2. Ausdruck3. fehlender Plural4. G&R5. Hilfsverb fehlt beim Tempus,1. im Fall der 30-Jährigen  2. Er wurde neben seinem Geständnis über Chatverläufe überführt. 3. Dort war er bei Kinder und beim Personal beliebt. 4.  IT-Techniker&comma; Hauptangeklagten&comma;  5. Zum Teil waren die Taten von einer Kamera aufgezeichnet,-1,-1,-1,-1,105426,2,,,,,,2eaee9f87dc11ffd94bbfd9aa65c102c,,0,7.020.986.700.057.980,3.614.345.598.220.820,50504,2022-09-18 18:20:49
-1,-1,60,100,100,16:19,0,-1,100,70,90,100,100,-1,-1,70,75,100,-1,-1,-1,-1,viele Umstellungen,-1,einige Zeichenfehler,so gut es geht.&quot;&quot; ,-1,-1,-1,-1,105425,2,,,,,,c99f989c80428fbe7d794f4d74d7a81d,,0,47.206.878.662.109.300,2.241.448.211.669.920,70828,2022-09-18 18:33:59
-1,-1,40,100,75,25:45,0,-1,100,40,90,100,75,-1,-1,40,100,90,-1,100,100,-1,-1,-1,1.  G&R2. Satzzeichen3. Zitation inkorrekt&comma; fehlendes AFZ&comma; G&R&comma; Vollständigkeit4. Satzzeichen,1. Joachim Löw / 2.  profitieren.&quot;: 3.  Der FC Bayern vollbracht und einmal mehr den deutschen Fußball international großartig vertreten.  4.  sein.&quot;: ,-1,-1,-1,-1,105448,3,,,,,,534404db32c9fee8b830ce497cce9676,,0,6.947.631.120.681.760,5.208.895.921.707.150,50504,2022-09-18 18:46:35
-1,-1,40,100,75,2:16,0,-1,75,50,70,100,100,-1,-1,40,75,100,-1,100,100,-1,-1,-1,1. Ausdruck2. Ausdruck&comma; G&R&comma; LK3. G&R,1. Die drei Opfer seien kritisch. 2. Die Karambolage sei durch Eis und überfrierenden Regen ausgelöst worden&comma; werde aber angenommen. 3. nahe Austin eine weitere Massenkarambolage mit insgesamt 26 Fahrzeugen gegeben worden. ,-1,-1,-1,-1,105382,1,,,,,,a078bfb411c6a7a352cc2118778dbd1a,,0,3.699.527.287.483.210,17.742.119.789.123.500,50504,2022-09-18 18:48:52
-1,-1,60,100,75,15:38,0,-1,75,70,90,100,100,-1,-1,80,75,100,-1,100,100,-1,-1,-1,sprachliche Fehler,Input: &quot;Wir möchten Anpassungen vornehmen&comma; um die betriebliche Altersversorgung wieder nachhaltig und wettbewerbsfähig aufzustellen&quot;&comma; erklärte ein Opel-Sprecher am Freitag in Rüsselsheim.  Output: &quot;Wir möchten Anpassungen vornehmen&comma; um die betriebliche Altersversorgung wieder nachhaltig und wettbewerbsfähig aufzustellen&quot; in Rüsselsheim&comma; sagte ein Opel-Sprecher dem Freitag. ,-1,-1,-1,-1,105456,3,,,,,,9ad5d761dfc236003b4e64659909d7bc,,0,21.421.374.559.402.400,17.486.518.144.607.500,70828,2022-09-18 18:49:38
