,comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date,avg_rating
118,-1,-1,100,100,13:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103987,2,,,,,,223,,,,,12807,2022-08-31 22:54:37,100.0
119,-1,-1,100,100,7:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104017,2,,,,,,253,,,,,12807,2022-08-31 23:01:41,98.33333333333333
120,-1,-1,100,100,4:10,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103947,2,,,,,,183,,,,,12807,2022-08-31 23:05:53,100.0
121,-1,-1,100,100,2:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103997,2,,,,,,233,,,,,12807,2022-08-31 23:08:41,100.0
122,-1,-1,100,100,7:26,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103972,2,,,,,,208,,,,,12807,2022-08-31 23:16:09,100.0
123,-1,-1,75,100,3:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103896,1,,,,,,132,,,,,12807,2022-08-31 23:19:44,95.83333333333333
124,-1,-1,100,100,4:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104074,2,,,,,,310,,,,,12807,2022-08-31 23:24:33,100.0
125,-1,-1,100,100,5:52,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103899,1,,,,,,135,,,,,12807,2022-08-31 23:30:27,100.0
126,-1,-1,100,100,4:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104019,2,,,,,,255,,,,,12807,2022-08-31 23:35:10,100.0
127,-1,-1,100,100,6:23,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103767,1,,,,,,3,,,,,12807,2022-08-31 23:41:35,87.5
128,-1,-1,100,100,5:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103952,2,,,,,,188,,,,,12807,2022-08-31 23:47:17,100.0
129,-1,-1,100,100,3:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103854,1,,,,,,90,,,,,12807,2022-08-31 23:50:31,100.0
130,-1,-1,75,75,8:43,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103891,1,,,,,,127,,,,,12807,2022-08-31 23:59:16,87.5
131,-1,-1,100,100,7:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103992,2,,,,,,228,,,,,12807,2022-09-01 00:06:20,100.0
132,-1,-1,100,75,33:57,1,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103801,1,,,,,,37,,,,,12809,2022-09-01 11:41:37,87.5
133,There is a typo: boundAries,-1,100,100,5:22,1,-1,-1,-1,-1,-1,-1,-1,100,75,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103958,2,,,,,,194,,,,,12809,2022-09-01 11:47:01,94.16666666666667
134,-1,-1,100,100,0:34,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103779,1,,,,,,15,,,,,12809,2022-09-01 11:47:36,100.0
135,-1,-1,100,100,4:4,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103991,2,,,,,,227,,,,,12809,2022-09-01 11:51:42,100.0
136,-1,-1,100,100,6:53,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103963,2,,,,,,199,,,,,12806,2022-09-01 11:55:40,100.0
137,-1,-1,100,100,6:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103783,1,,,,,,19,,,,,12809,2022-09-01 11:58:29,100.0
138,-1,-1,100,100,6:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104030,2,,,,,,266,,,,,12809,2022-09-01 12:04:35,100.0
139,-1,-1,100,50,9:33,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103781,1,,,,,,17,,,,,12806,2022-09-01 12:05:14,87.5
140,-1,-1,100,100,5:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103780,1,,,,,,16,,,,,12809,2022-09-01 12:09:51,100.0
141,-1,-1,75,50,6:47,1,-1,-1,-1,-1,-1,-1,-1,75,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103862,1,,,,,,98,,,,,12806,2022-09-01 12:12:02,75.0
142,-1,-1,100,100,4:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103798,1,,,,,,34,,,,,12809,2022-09-01 12:14:21,100.0
143,-1,-1,100,100,6:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104057,2,,,,,,293,,,,,12809,2022-09-01 12:20:58,100.0
144,Zu lange Sätze,-1,100,50,10:54,1,-1,-1,-1,-1,-1,-1,-1,75,50,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103827,1,,,,,,63,,,,,12806,2022-09-01 12:22:57,77.5
145,-1,-1,100,75,6:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,103914,1,,,,,,150,,,,,12809,2022-09-01 12:27:47,90.0
146,-1,-1,100,100,1:3,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104051,2,,,,,,287,,,,,12809,2022-09-01 12:28:51,100.0
147,-1,-1,100,75,6:56,0,-1,-1,-1,-1,-1,-1,-1,100,25,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104075,2,,,,,,311,,,,,12806,2022-09-01 12:29:54,83.33333333333333
148,-1,-1,100,100,5:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103772,1,,,,,,8,,,,,12809,2022-09-01 12:34:10,100.0
149,-1,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103939,2,,,,,,175,,,,,12809,2022-09-01 12:34:35,100.0
150,-1,-1,100,75,6:56,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103932,2,,,,,,168,,,,,12806,2022-09-01 12:36:51,95.83333333333333
151,-1,-1,100,100,4:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104015,2,,,,,,251,,,,,12809,2022-09-01 12:38:50,100.0
152,Gut formuliert; mit anspruchsvollerem Ausdruck,-1,100,100,11:37,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103923,1,,,,,,159,,,,,12806,2022-09-01 12:48:30,95.83333333333333
153,Aussageabsicht des Textes nicht gut nachvollziehbar,-1,50,75,8:34,0,-1,-1,-1,-1,-1,-1,-1,-1,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103804,1,,,,,,40,,,,,12806,2022-09-01 12:57:05,66.5
154,-1,-1,100,75,6:24,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103839,1,,,,,,75,,,,,12807,2022-09-01 13:04:24,94.16666666666667
155,Gut formuliert;  der Aussage entsprechend eine passende Wortwahl genutzt,-1,100,100,8:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103993,2,,,,,,229,,,,,12806,2022-09-01 13:05:40,100.0
156,-1,-1,75,75,8:37,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103865,1,,,,,,101,,,,,12807,2022-09-01 13:13:03,87.5
157,-1,-1,100,100,5:18,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103977,2,,,,,,213,,,,,12807,2022-09-01 13:18:24,100.0
158,-1,-1,100,100,9:0,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104035,2,,,,,,271,,,,,12807,2022-09-01 13:27:26,100.0
159,-1,-1,100,100,11:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103996,2,,,,,,232,,,,,12807,2022-09-01 13:38:57,100.0
160,-1,-1,100,100,8:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103798,1,,,,,,34,,,,,12807,2022-09-01 13:46:59,100.0
161,-1,-1,100,100,12:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103932,2,,,,,,168,,,,,12807,2022-09-01 13:59:04,100.0
162,-1,-1,100,100,7:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104001,2,,,,,,237,,,,,12807,2022-09-01 14:06:45,100.0
163,-1,-1,100,100,9:29,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103844,1,,,,,,80,,,,,12807,2022-09-01 14:16:15,95.83333333333333
164,-1,-1,100,100,5:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104045,2,,,,,,281,,,,,12807,2022-09-01 14:21:46,100.0
165,-1,-1,100,75,10:19,1,-1,-1,-1,-1,-1,-1,-1,100,75,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104066,2,,,,,,302,,,,,12806,2022-09-01 14:32:19,90.0
166,-1,-1,100,75,15:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103910,1,,,,,,146,,,,,12807,2022-09-01 14:37:36,95.83333333333333
167,-1,-1,100,100,6:23,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103845,1,,,,,,81,,,,,12807,2022-09-01 14:44:02,91.66666666666667
168,Es werden keine guten Formulierungen genutzt; die anspruchsvollere Ausdrucksweise wirkt eher irritierend,-1,100,75,12:57,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103859,1,,,,,,95,,,,,12806,2022-09-01 14:45:17,91.66666666666667
169,-1,-1,100,100,6:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104084,2,,,,,,320,,,,,12807,2022-09-01 14:50:28,100.0
170,Fast zu allgemein gehalten thematisch,-1,100,75,6:57,1,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103796,1,,,,,,32,,,,,12806,2022-09-01 14:52:15,87.5
171,-1,-1,100,100,6:13,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103807,1,,,,,,43,,,,,12807,2022-09-01 14:56:44,100.0
172,Teilweise Nutzung von  komplizierteren Formulierungen&comma; die das  (flüssige) Textverständnis etwas behindert,-1,75,50,9:37,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103877,1,,,,,,113,,,,,12806,2022-09-01 15:01:54,83.33333333333333
173,-1,-1,100,100,8:29,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103768,1,,,,,,4,,,,,12807,2022-09-01 15:05:15,87.5
174,-1,-1,100,100,5:26,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103911,1,,,,,,147,,,,,12807,2022-09-01 15:10:43,100.0
175,Zu langer Satz&comma; der  2 Zeilen lang ist ; zu umständlich formuliert,-1,100,50,9:35,0,-1,-1,-1,-1,-1,-1,-1,50,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103842,1,,,,,,78,,,,,12806,2022-09-01 15:11:30,79.16666666666667
176,-1,-1,100,100,3:52,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103970,2,,,,,,206,,,,,12806,2022-09-01 15:15:23,100.0
177,-1,-1,100,100,6:13,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104013,2,,,,,,249,,,,,12807,2022-09-01 15:16:58,100.0
178,-1,-1,100,75,6:48,0,-1,-1,-1,-1,-1,-1,-1,100,50,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104083,2,,,,,,319,,,,,12806,2022-09-01 15:22:12,84.16666666666667
179,-1,-1,100,75,6:6,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103913,1,,,,,,149,,,,,12807,2022-09-01 15:23:06,95.83333333333333
180,-1,-1,75,75,6:14,0,-1,-1,-1,-1,-1,-1,-1,25,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103792,1,,,,,,28,,,,,12807,2022-09-01 15:29:22,77.5
181,Gut formuliert;  der Aussage entsprechend  wird eine passende Wortwahl genutzt,-1,100,75,7:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103837,1,,,,,,73,,,,,12806,2022-09-01 15:29:48,95.83333333333333
182,-1,-1,100,100,5:50,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103998,2,,,,,,234,,,,,12806,2022-09-01 15:35:40,100.0
183,-1,-1,75,100,10:20,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103864,1,,,,,,100,,,,,12807,2022-09-01 15:39:44,87.5
184,-1,-1,100,100,4:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103940,2,,,,,,176,,,,,12807,2022-09-01 15:44:13,100.0
185,Langatmig formuliert,-1,100,75,10:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103918,1,,,,,,154,,,,,12806,2022-09-01 15:45:55,95.83333333333333
186,-1,-1,100,75,2:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103786,1,,,,,,22,,,,,12807,2022-09-01 15:47:10,95.83333333333333
187,-1,-1,100,100,2:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103988,2,,,,,,224,,,,,12807,2022-09-01 15:49:32,100.0
188,Mit Überschrift&comma; die aus des Sternzeichens besteht,-1,100,75,5:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104060,2,,,,,,296,,,,,12806,2022-09-01 15:51:35,95.83333333333333
189,-1,-1,100,75,4:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103944,2,,,,,,180,,,,,12806,2022-09-01 15:55:37,95.83333333333333
190,-1,-1,100,100,7:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103950,2,,,,,,186,,,,,12807,2022-09-01 15:57:29,100.0
191,-1,-1,100,75,5:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103948,2,,,,,,184,,,,,12806,2022-09-01 16:01:23,95.83333333333333
192,-1,-1,100,75,4:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103973,2,,,,,,209,,,,,12806,2022-09-01 16:06:18,95.83333333333333
193,-1,-1,100,100,12:58,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103765,1,,,,,,1,,,,,12807,2022-09-01 16:10:30,100.0
194,-1,-1,100,100,6:51,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103844,1,,,,,,80,,,,,12806,2022-09-01 16:13:10,100.0
195,-1,-1,100,100,6:59,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103943,2,,,,,,179,,,,,12807,2022-09-01 16:17:31,100.0
196,Langatmig formuliert,-1,75,75,8:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103860,1,,,,,,96,,,,,12806,2022-09-01 16:21:58,91.66666666666667
197,-1,-1,100,100,8:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103928,2,,,,,,164,,,,,12807,2022-09-01 16:26:05,100.0
198,Aussage des Textes sehr allgemein,-1,100,75,9:38,0,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103768,1,,,,,,4,,,,,12806,2022-09-01 16:31:37,87.5
199,-1,-1,100,100,11:53,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103797,1,,,,,,33,,,,,12807,2022-09-01 16:38:00,100.0
200,-1,-1,100,75,6:21,0,-1,-1,-1,-1,-1,-1,-1,75,75,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103770,1,,,,,,6,,,,,12806,2022-09-01 16:38:09,85.83333333333333
201,-1,-1,100,100,10:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104083,2,,,,,,319,,,,,12807,2022-09-01 16:48:12,100.0
202,-1,-1,100,100,4:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104018,2,,,,,,254,,,,,12807,2022-09-01 16:52:36,100.0
203,-1,-1,100,100,3:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104037,2,,,,,,273,,,,,12807,2022-09-01 16:56:10,100.0
204,-1,-1,75,75,8:44,1,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103907,1,,,,,,143,,,,,12806,2022-09-02 14:39:27,85.83333333333333
205,-1,-1,100,75,9:12,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103803,1,,,,,,39,,,,,12806,2022-09-02 14:48:40,95.83333333333333
206,Gut formuliert;  der Aussage entsprechend  wird eine passende Wortwahl genutzt,-1,100,100,11:15,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103855,1,,,,,,91,,,,,12806,2022-09-02 14:59:57,100.0
207,-1,-1,100,75,8:25,1,-1,-1,-1,-1,-1,-1,-1,75,25,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103810,1,,,,,,46,,,,,12806,2022-09-02 15:08:23,79.16666666666667
208,-1,-1,75,75,6:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103883,1,,,,,,119,,,,,12806,2022-09-02 15:14:59,90.0
209,-1,-1,100,75,3:53,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103951,2,,,,,,187,,,,,12806,2022-09-02 15:18:54,95.83333333333333
210,-1,-1,100,100,7:59,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103805,1,,,,,,41,,,,,12806,2022-09-02 15:26:53,95.83333333333333
211,-1,-1,100,75,6:7,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104050,2,,,,,,286,,,,,12806,2022-09-02 15:33:02,95.83333333333333
212,-1,-1,100,75,6:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103940,2,,,,,,176,,,,,12806,2022-09-02 15:39:31,95.83333333333333
213,-1,-1,100,100,8:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103815,1,,,,,,51,,,,,12806,2022-09-02 15:47:33,100.0
214,-1,-1,100,75,7:6,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104052,2,,,,,,288,,,,,12806,2022-09-02 15:54:41,95.83333333333333
215,Es wird nur der Ausdruck „the aspect“ genutzt (im Gegensatz zu  „planetary aspect“ oder „astrological aspect“ )  -&gt; meiner Meinung nach ist das sehr ungenau,-1,75,75,9:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103904,1,,,,,,140,,,,,12806,2022-09-02 16:04:36,90.0
216,-1,-1,100,75,8:7,0,-1,-1,-1,-1,-1,-1,-1,100,50,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103819,1,,,,,,55,,,,,12806,2022-09-02 16:12:45,85.83333333333333
217,-1,-1,75,75,6:2,0,-1,-1,-1,-1,-1,-1,-1,100,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103866,1,,,,,,102,,,,,12806,2022-09-02 16:18:48,83.33333333333333
218,-1,-1,100,75,6:35,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104070,2,,,,,,306,,,,,12806,2022-09-02 20:09:18,95.83333333333333
219,-1,-1,75,75,7:45,1,-1,-1,-1,-1,-1,-1,-1,100,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103891,1,,,,,,127,,,,,12806,2022-09-02 20:17:03,83.33333333333333
220,-1,-1,100,75,8:1,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104077,2,,,,,,313,,,,,12806,2022-09-02 20:25:06,94.16666666666667
221,-1,-1,100,75,5:54,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104004,2,,,,,,240,,,,,12806,2022-09-02 20:31:01,91.66666666666667
222,-1,-1,100,75,7:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104051,2,,,,,,287,,,,,12806,2022-09-02 20:38:44,95.83333333333333
223,-1,-1,100,75,8:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104028,2,,,,,,264,,,,,12806,2022-09-02 20:46:50,95.83333333333333
224,Aussageabsicht des Textes nicht gut nachvollziehbar,-1,75,50,10:53,0,-1,-1,-1,-1,-1,-1,-1,100,50,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103913,1,,,,,,149,,,,,12806,2022-09-02 20:57:45,77.5
225,Gut formuliert;  der Aussage entsprechend eine passende Wortwahl genutzt,-1,100,100,7:0,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104010,2,,,,,,246,,,,,12806,2022-09-02 21:04:46,95.83333333333333
226,Gut formuliert;  der Aussage entsprechend eine passende Wortwahl genutzt,-1,100,100,6:58,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104048,2,,,,,,284,,,,,12806,2022-09-02 21:11:45,100.0
227,-1,-1,75,50,6:0,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103946,2,,,,,,182,,,,,12806,2022-09-02 21:17:46,83.33333333333333
228,Zu langer Satz&comma; der  2 Zeilen lang ist.+Es wird nur der Ausdruck „the aspect“ genutzt (im Gegensatz zu  „planetary aspect“ oder „astrological aspect“ ) = meiner Meinung nach ist das  ungenau,-1,75,50,8:46,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103832,1,,,,,,68,,,,,12806,2022-09-02 21:26:34,83.33333333333333
229,-1,-1,100,75,8:33,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103867,1,,,,,,103,,,,,12806,2022-09-02 21:35:08,91.66666666666667
230,-1,-1,50,75,13:24,1,-1,-1,-1,-1,-1,-1,-1,75,75,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,103833,1,,,,,,69,,,,,12809,2022-09-02 21:38:50,75.0
231,Mit Überschrift&comma; die aus der Nennung des Themas besteht,-1,100,75,5:15,0,-1,-1,-1,-1,-1,-1,-1,100,25,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103966,2,,,,,,202,,,,,12806,2022-09-02 21:40:24,83.33333333333333
232,-1,-1,100,75,4:21,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103956,2,,,,,,192,,,,,12809,2022-09-02 21:43:12,94.16666666666667
233,-1,-1,100,100,4:45,0,-1,-1,-1,-1,-1,-1,-1,75,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103778,1,,,,,,14,,,,,12806,2022-09-02 21:45:11,87.5
234,-1,-1,75,75,9:23,1,-1,-1,-1,-1,-1,-1,-1,100,75,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103893,1,,,,,,129,,,,,12809,2022-09-02 21:52:36,84.16666666666667
