comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,70,100,100,9:42,0,-1,100,70,90,100,100,-1,-1,80,75,100,-1,100,100,-1,-1,-1,-1,-1,&quot;oder&quot; statt &quot;und&quot;,Für die Umweltschäden macht der Konzern kriminelle Machenschaften oder Saboteure verantwortlich,-1,-1,96817,1,,,,,,01f45ef1194adddf821957fef206b604,,0,26.294557571411133,7.363957643508911,12802,2022-07-16 08:29:07
-1,-1,70,100,75,35:0,1,-1,100,70,90,100,100,-1,-1,80,75,100,-1,100,100,-1,-1,-1,-1,-1,Durch eine Satzumstellung hat sich das Subjekt geändert,Input: Jeder Athen-Tourist kennt sie: die gewaltigen&comma; 17 Meter hohen Säulen des Tempels des Olympischen Zeus (Olympieion) im Herzen der griechischen Hauptstadt.Output:Die gewaltigen und 17 Meter hohen Säulen des Tempels des Olympischen Zeus (Olympieion) im Herzen der griechischen Hauptstadt kennen jeden Athen-Touristen. ,-1,-1,96827,1,,,,,,56424b19865411e5f623e80a2354318a,,0,33.13672399520874,10.271867036819458,70828,2022-07-16 09:41:24
-1,-1,70,100,100,17:56,1,-1,100,70,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein einzelnes Wort wurde mit einer falschen Bedeutung ersetzt,Input: schimpfte der Oberbürgermeister.Output: schwärmte der Oberbürgermeister,-1,-1,96895,2,,,,,,016a6a5e9c0657fb2d36002f435e9bd1,,0,18.08259749412537,4.297065734863281,70828,2022-07-16 09:59:21
-1,-1,80,100,75,7:15,1,-1,100,80,100,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96881,2,,,,,,6183cb3236bf941570fba9ff8c5d69a8,,0,34.31402564048767,8.187400102615356,70828,2022-07-16 10:06:37
-1,-1,80,100,100,3:3,1,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96811,1,,,,,,74d3fa6f65213cc57e2c3cf992c15c93,,0,14.000635862350464,3.851920366287232,70828,2022-07-16 10:09:41
-1,-1,80,100,100,19:54,0,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96825,1,,,,,,3babc0dcb81637dcb94e77d23cc851c1,,0,42.93206429481506,15.456439018249512,70828,2022-07-16 10:29:36
-1,-1,80,100,100,19:12,0,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96884,2,,,,,,69782b24b36bb6c942b3aceeba8b1df5,,0,22.913615703582764,8.771364212036133,70828,2022-07-16 10:48:49
-1,-1,70,100,75,11:51,0,-1,100,70,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein Wort wurde nicht mit einem eindeutigen Synonym ersetzt,Input: Die deutschen Biathleten haben bei der WM in Slowenien ein historisches Debakel erlebt und das schlechteste Sprint-Ergebnis ihrer Geschichte eingefahren. Output: Bei der WM in Slowenien haben die deutschen Biathletinnen ein historisches Debakel erlebt und mit dem schlechtesten Sprint-Ergebnis ihrer Geschichte gekämpft,-1,-1,96865,2,,,,,,a77784beec85a24c2710d01651b8c97d,,0,23.69402027130127,8.393141508102417,70828,2022-07-16 11:00:41
-1,-1,70,100,100,5:10,0,-1,100,70,100,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96852,1,,,,,,a2ece91866ca7762dde2d3cd3d97bc0c,,0,21.49366927146912,4.964548826217651,70828,2022-07-16 11:05:51
-1,-1,70,100,75,4:32,0,-1,100,60,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein Satz verweist auf nachstehenden Text&comma; obwohl es im Input auf vorherigen Text verweist,Input: Bundesgesundheitsminister Jens Spahn (CDU) rechnet damit&comma; dass die Corona-Impfkampagne das erste Ziel erreicht und bis Mitte Februar allen Pflegeheimbewohnern ein Impfangebot gemacht wird. Output:  Er sagte am Freitag in Berlin: Spahn sagte&comma; insgesamt seien in Deutschland mittlerweile – rund sechs Wochen nach dem Impfstart – drei Prozent der Menschen geimpft&comma; davon 1&comma;5 Prozent auch mit der nötigen Zweitimpfung.Das sagte er am Freitag in Berlin. Insgesamt seien mittlerweile – rund sechs Wochen nach dem Impfstart – drei Prozent der Menschen in Deutschland geimpft&comma; davon 1&comma;5 Prozent auch mit der nötigen Zweitimpfung&comma; sagte Spahn. Output: ,-1,-1,96897,2,,,,,,f3b064241db7f8a16c2722b0aa534b06,,0,13.871901512145996,3.606311321258545,70828,2022-07-16 11:10:38
-1,-1,100,100,75,7:54,0,-1,75,80,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,Zwei Verben vertauscht,Input: Daraufhin forderten Polizisten einen Lkw-Fahrer auf&comma; seinen Sattelzug quer über die Spuren zu stellen und sicherten dies mit einem Streifenwagen und Blaulicht ab. Output: Mit einem Streifenwagen und Blaulicht sicherten Polizisten daraufhin den Lkw-Fahrer auf&comma; seinen Sattelzug quer über die Spuren zu stellen und forderten ihn auf,-1,-1,96843,1,,,,,,5a8ad936d6c39b53ed1a4cd0f7969477,,0,18.15640664100647,5.288480281829834,70828,2022-07-16 12:02:27
-1,-1,70,100,75,20:10,0,-1,75,70,80,100,100,-1,-1,90,75,90,-1,100,100,-1,-1,-1,-1,-1,Ein Satz verweist auf den nachstehenden Text&comma; obwihl er im Input auf den vorherigen verweist,Input: Bundesgesundheitsminister Jens Spahn (CDU) rechnet damit&comma; dass die Corona-Impfkampagne das erste Ziel erreicht und bis Mitte Februar allen Pflegeheimbewohnern ein Impfangebot gemacht wird. Das sagte er am Freitag in Berlin. Insgesamt seien mittlerweile – rund sechs Wochen nach dem Impfstart – drei Prozent der Menschen in Deutschland geimpft&comma; davon 1&comma;5 Prozent auch mit der nötigen Zweitimpfung&comma; sagte Spahn. Output:Bundesgesundheitsminister Jens Spahn (CDU) rechnet damit&comma; dass die Corona-Impfkampagne ein erstes Ziel erreicht und bis Mitte Februar allen Pflegeheimbewohnern ein Impfangebot gemacht werden kann. Er sagte am Freitag in Berlin: Spahn sagte&comma; insgesamt seien in Deutschland mittlerweile – rund sechs Wochen nach dem Impfstart – drei Prozent der Menschen geimpft&comma; davon 1&comma;5 Prozent auch mit der nötigen Zweitimpfung. ,-1,-1,96896,2,,,,,,98c793478cff2813fa8438b3fe962aaa,,0,42.48862171173096,13.354856014251707,70828,2022-07-16 12:22:38
-1,-1,70,100,75,22:14,0,-1,75,70,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Durch Verwenden eines anderen Begriffs wurde der Sinn genommen,Input:Die Aufbau- und Resilienzfazilität ist das Herzstück des Wiederaufbauplans der Europäischen Union. Output:Der Wiederaufbauplan der Europäischen Union ist ein Kernstück der Aufbau- und Europäischen Union. ,-1,-1,96850,1,,,,,,70ac8e7b69b03e094515c0d21a7160ff,,0,38.288604736328125,13.950064420700071,70828,2022-07-16 12:44:53
-1,-1,80,100,75,4:28,0,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96859,2,,,,,,bfdac21263d50c10b9fe470e9fa5f94e,,0,24.979405879974365,8.592546224594116,70828,2022-07-16 12:49:22
-1,-1,60,100,75,8:22,0,-1,75,70,100,100,100,-1,-1,80,100,100,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96819,1,,,,,,6fa2f1cf1db7d260a20f5d514219922d,,0,18.204023599624637,6.189103603363037,70828,2022-07-16 12:57:45
-1,-1,90,100,100,2:22,0,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96830,1,,,,,,2cefd0fd3df78b7af2dc971f70dd430a,,0,8.136627674102783,2.270456075668335,70828,2022-07-16 13:00:08
-1,-1,70,100,75,17:14,1,-1,100,70,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96874,2,,,,,,9033d17496ffe37e6eeda0162156e907,,0,61.81213068962097,21.789830684661865,70828,2022-07-16 14:37:02
-1,-1,70,100,75,5:34,1,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96847,1,,,,,,1222d95c92fe42fdd3b34cb39eec2007,,0,18.10615587234497,4.435896396636963,70828,2022-07-16 14:42:43
-1,-1,70,100,100,7:25,1,-1,100,70,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,Durch leichte Veränderung des Satzes hat sich der Sinn verändert,Input: Auf dem Weg zur Haustür sei er dann auf seine Mutter getroffen&comma; die im Flur gerade den Notruf absetzte. Output:Anschließend sei er auf dem Weg zur Haustür von der Mutter getroffen worden&comma; die im Flur gerade den Notruf absetzte,-1,-1,96858,2,,,,,,9edab9f89822c0a732ce1f8aef8b443c,,0,31.45601487159729,8.351928949356079,70828,2022-07-16 14:50:09
-1,-1,80,100,100,13:16,1,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96813,1,,,,,,77cb0123f334facbf045b29db057dccc,,0,32.0428900718689,7.952507734298706,70828,2022-07-16 15:03:26
-1,-1,70,100,50,30:4,1,-1,100,70,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96839,1,,,,,,50fb94cabfd07c1287c9b12a85094ae7,,0,18.753828287124637,6.184562921524048,50504,2022-07-16 15:48:22
-1,-1,60,100,50,17:58,1,-1,100,70,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96904,2,,,,,,951edd151e1c25bcdf50aa14acf82eaa,,0,17.93203902244568,5.3831188678741455,50504,2022-07-16 16:06:25
-1,-1,70,100,75,1:9,1,-1,100,80,90,100,75,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96822,1,,,,,,26b738aaaf98abd3615a685023fa4e92,,0,18.645395040512085,5.017008066177368,50504,2022-07-16 16:07:35
-1,-1,70,100,75,11:36,1,-1,100,70,80,100,100,-1,-1,100,75,100,-1,100,-1,-1,-1,-1,-1,-1,Ein ersetztes Wort hat den Sinn verändert,Input: Während der Corona-Krise hat die Gewalt in Brasilien wieder zugenommen.Output: In Brasilien hat die Gewalt während der Corona-Krise weiter zugenommen,-1,-1,96903,2,,,,,,453ebaef5ea97a48f75cc7aa2aa812a7,,0,26.93070936203003,10.500567197799684,70828,2022-07-16 21:53:14
-1,-1,80,100,100,7:28,1,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96902,2,,,,,,c6928ba56ac35231e180ccec157409a4,,0,14.5714852809906,3.707555770874024,70828,2022-07-16 22:00:43
-1,-1,70,100,50,19:0,1,-1,75,80,100,100,100,-1,-1,60,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96816,1,,,,,,0db63793b8df9fd22d8a9b4f57df4735,,0,45.26738929748535,13.151769161224363,70828,2022-07-16 22:19:45
-1,-1,80,100,100,9:20,1,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96863,2,,,,,,6520a7b582c8d860b0ba377ebcbfc929,,0,31.82977414131165,7.670071840286255,70828,2022-07-16 22:29:05
-1,-1,70,100,75,4:57,0,-1,75,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96839,1,,,,,,50fb94cabfd07c1287c9b12a85094ae7,,0,18.753828287124637,6.184562921524048,70828,2022-07-16 22:34:04
-1,-1,80,100,75,3:58,0,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96833,1,,,,,,c47a1174c8c49345905acd38e45b1175,,0,18.25127220153809,5.43189549446106,70828,2022-07-16 22:38:07
-1,-1,80,100,100,3:3,0,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96885,2,,,,,,3ec9e062c20222a1fe62de2eed1efa17,,1,22.76153254508972,5.282996892929077,70828,2022-07-16 22:41:10
-1,-1,60,100,75,4:3,1,-1,100,70,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96859,2,,,,,,bfdac21263d50c10b9fe470e9fa5f94e,,0,24.979405879974365,8.592546224594116,12802,2022-07-17 08:05:23
-1,-1,60,100,100,3:6,1,-1,100,60,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96847,1,,,,,,1222d95c92fe42fdd3b34cb39eec2007,,0,18.10615587234497,4.435896396636963,12802,2022-07-17 08:08:32
-1,-1,70,100,75,4:16,1,-1,100,80,90,100,100,-1,-1,90,100,90,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96872,2,,,,,,3e49e47eebfd5ba73456310ebbcd7feb,,0,18.904881954193115,5.124969720840454,12802,2022-07-17 08:12:50
-1,-1,60,100,100,13:14,1,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96853,1,,,,,,5219c7306927d7bb13ca3b03ff8412d2,,0,19.079150199890137,6.361278533935547,12802,2022-07-17 08:26:05
-1,-1,70,100,100,10:45,0,-1,100,80,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96906,2,,,,,,783f09bd50305ad09fb70de042ccad65,,0,12.978485345840454,3.5681583881378174,12802,2022-07-17 08:36:52
-1,-1,50,100,100,12:52,0,-1,75,60,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,er ist &quot;auf seine Mutter getroffen&quot; und wurde nicht &quot;von ihr getroffen&quot;,Anschließend sei er auf dem Weg zur Haustür von der Mutter getroffen worden&comma; die im Flur gerade den Notruf absetzte. ,-1,-1,96808,1,,,,,,3669cb3a26a3c2ca5c89415bd2e10ebc,,0,32.0451934337616,8.582142114639282,12802,2022-07-17 08:49:45
-1,-1,60,100,75,1:18,0,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96880,2,,,,,,f2264ae64d86cd01e4d77af07d316d93,,0,7.509518623352051,1.9538769721984863,12802,2022-07-17 08:51:12
-1,-1,70,100,75,8:28,1,-1,75,60,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Die Satzstellung eines Satzes hebt den Sinn auf,Input:Daraufhin forderten Polizisten einen Lkw-Fahrer auf&comma; seinen Sattelzug quer über die Spuren zu stellen und sicherten dies mit einem Streifenwagen und Blaulicht ab. Output:Mit einem Streifenwagen und Blaulicht sicherten Polizisten daraufhin den Lkw-Fahrer auf&comma; seinen Sattelzug quer über die Spuren zu stellen und forderten ihn auf,-1,-1,96891,2,,,,,,019f76c6b9622e3176a8cda2fbccf967,,1,18.24168276786804,5.397316932678223,70828,2022-07-17 08:56:04
-1,-1,20,100,100,8:8,0,-1,100,30,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96818,1,,,,,,dfe0a919b3d05f9498074a174b9cf069,,0,17.201858043670654,5.126175880432129,12802,2022-07-17 08:59:54
-1,-1,60,100,75,15:44,1,-1,100,70,80,100,100,-1,-1,70,75,100,-1,100,-1,-1,-1,-1,-1,-1,Die Zeit wurde geändert&comma; was einen Vorgang abgeschlossen klingen lässt&comma; welcher nicht abgeschlossen ist,Input:Eine Untersuchung solle nun Aufschluss darüber bringen&comma; ob in der Fabrik mit zugelassenen Sprengstoffen und Materialien gearbeitet worden sei.Output:Ob in der Fabrik mit zugelassenen Sprengstoffen und Materialien gearbeitet worden sei&comma; solle nun eine Untersuchung ergeben haben,-1,-1,96838,1,,,,,,796b0192d8f149e681f11003ce7d8f02,,0,26.265212774276733,9.018213510513306,70828,2022-07-17 09:11:50
-1,-1,70,100,75,13:54,1,-1,75,70,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein Wort falsch ersetzt&comma; sodass der Sinn genommen wurde,Input:Die Aufbau- und Resilienzfazilität ist das Herzstück des Wiederaufbauplans der Europäischen Union. Output:Der Wiederaufbauplan der Europäischen Union ist ein Kernstück der Aufbau- und Europäischen Union. ,-1,-1,96898,2,,,,,,a9471feb3ad559b2b1673fc8c8bf42a3,,0,37.53590178489685,13.299694061279297,70828,2022-07-17 09:25:45
-1,-1,70,100,100,6:38,1,-1,100,60,80,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,Ersetztes Wort verändert den Sinn,Input: Damit gibt es auch im Verfolgungsrennen am Sonntag kaum noch deutsche Medaillenchancen. Output: Im Verfolgungsrennen am Sonntag gibt es damit auch keine deutschen Medaillenchancen,-1,-1,96815,1,,,,,,192a3d6ce80f3492a3ec698b927b8350,,1,24.42311215400696,8.69748854637146,70828,2022-07-17 09:34:55
-1,-1,80,100,100,26:38,0,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96828,1,,,,,,20fc68afcfce59a2e8cd4d01c6d7225e,,1,42.60556983947754,9.18338680267334,70828,2022-07-17 10:01:34
-1,-1,60,100,75,13:27,0,-1,100,50,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Die Zeitform wurde verändert&comma; sodass etwas in der Vergangenheit liegt&comma; was noch aktuell ist,Input:Die Unterbringung der Bundespolizei sei in diesen Liegenschaften mancherorts inakzeptabel&comma; sagte der SPD-Abgeordnete Dirk Wiese am Freitag im Bundestag bei der ersten Beratung zum neuen Bundespolizeigesetz. Output:Bei einer ersten Beratung über das neue Bundespolizei-Gesetz sagte der SPD-Abgeordnete Dirk Wiese am Freitag im Bundestag&comma; die Unterbringung der Bundespolizei in diesen Liegenschaften sei mancherorts inakzeptabel gewesen,-1,-1,96876,2,,,,,,ef8943ae9776f05bac23156d1fb41a4b,,0,33.50529932975769,9.41208267211914,70828,2022-07-17 10:15:01
-1,-1,80,100,75,23:16,0,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96889,2,,,,,,2082e7bb8e320aa8c2865a2288a5e504,,0,33.19605898857117,11.586212396621704,70828,2022-07-17 10:38:18
-1,-1,70,100,75,4:41,0,-1,100,70,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96814,1,,,,,,5f0fdc0cf321e779fd1440fd8eebcb55,,0,11.341375589370728,3.118447542190552,70828,2022-07-17 10:43:00
-1,-1,70,100,50,46:36,0,-1,100,70,90,75,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96840,1,,,,,,e9f05bbb919bb7ca92ff91e0290b6ee2,,0,19.11717963218689,5.057529211044312,70828,2022-07-17 11:29:37
-1,-1,80,100,100,8:15,0,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96882,2,,,,,,294d48bca4ef63b59e36cf67f23d367a,,0,26.484320878982544,7.397318124771118,70828,2022-07-17 11:37:53
-1,-1,80,100,100,9:52,0,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96829,1,,,,,,12537b25341ca99485befcf8cb378312,,0,20.73605847358704,5.702805280685425,70828,2022-07-17 11:47:46
-1,-1,80,100,100,4:33,0,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96872,2,,,,,,3e49e47eebfd5ba73456310ebbcd7feb,,0,18.904881954193115,5.124969720840454,70828,2022-07-17 11:52:20
-1,-1,70,100,75,15:50,0,-1,100,60,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein Wort wurde ausgelassen und damit der Sinn verändert,Input:Trotzdem hielt sich der Rückgang des Betriebsgewinns des Geschäftsbereichs mit einem Minus um zwei Prozent auf 1&comma;5 Milliarden Dollar in Grenzen Output:Mit einem Minus von zwei Prozent auf 1&comma;5 Milliarden Dollar hielt sich der Betriebsgewinn in dem Geschäftsbereich aber in Grenzen. ,-1,-1,96875,2,,,,,,0f087c256a5c8763e3fd4a2e51a308a0,,0,43.027960538864136,15.12474012374878,70828,2022-07-17 12:08:11
-1,-1,70,100,75,14:38,0,-1,100,80,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,Ein Wort wurde ersetzt&comma; welches den Sinn verändert hat,Input: Während der Corona-Krise hat die Gewalt in Brasilien wieder zugenommen. Output: In Brasilien hat die Gewalt während der Corona-Krise weiter zugenommen. ,-1,-1,96855,1,,,,,,1c04eeaecff0f86cdf0f97e30494fc12,,0,27.57166314125061,10.785487174987791,70828,2022-07-17 12:22:50
-1,-1,50,100,75,40:49,1,-1,75,60,90,100,100,-1,-1,60,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96892,2,,,,,,afa3ae73c84c1729cfe97172dffbbda3,,0,21.647348165512085,4.516844272613525,50504,2022-07-17 14:15:36
-1,-1,90,100,100,1:5,1,-1,100,70,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96897,2,,,,,,f3b064241db7f8a16c2722b0aa534b06,,0,13.871901512145996,3.606311321258545,50504,2022-07-17 14:16:42
-1,-1,50,100,75,1:46,1,-1,100,50,100,100,100,-1,-1,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96852,1,,,,,,a2ece91866ca7762dde2d3cd3d97bc0c,,0,21.49366927146912,4.964548826217651,50504,2022-07-17 14:18:33
-1,-1,50,100,50,4:57,1,-1,50,60,70,100,100,-1,-1,50,25,100,-1,100,100,-1,-1,-1,-1,-1,-1,1. &quot;nun hat sie ihre Restaurierung begonnen&quot;  - es klingt&comma; als restauriere sich die Säule selbst2. &quot;nach einem Besuch an einer Baustelle.&quot; Es handelt sich nicht um irgend eine Baustelle&comma; sondern diejenige&comma; die bereits im Text eingeführt wurde&comma; sodass hier ein bestimmter Artikel notwendig gewesen wäre. 3 &quot;in späteren Jahrzehnten nagen&quot; Tempuswechsel... &quot;nagten&quot;,-1,-1,96827,1,,,,,,56424b19865411e5f623e80a2354318a,,0,33.13672399520874,10.271867036819458,50504,2022-07-17 14:23:32
-1,-1,40,100,75,25:32,0,-1,75,60,80,100,100,-1,-1,40,75,100,-1,-1,100,-1,-1,-1,-1,-1,-1,1) &quot;solle nun eine Untersuchung ergeben haben.&quot; Falsches Tempus&comma; da die Untersuchung erst noch stattfinden wird,-1,-1,96886,2,,,,,,24fd1996fc07200e3706d041ea299b76,,0,26.092566967010494,8.744728088378906,50504,2022-07-17 14:49:05
-1,-1,50,100,50,2:50,0,-1,75,60,90,100,100,-1,-1,60,75,100,-1,100,-1,-1,-1,-1,-1,-1,-1,1) &quot;die Polizei wolle mit ihrem Vorbehalten gegen technische Befugnisse für die Sicherheitsbehörden &quot;blind&quot; machen&quot;&comma; nicht die Polizei&comma; sondern die Gründen wollen das laut dem CDU-Politiker machen,-1,-1,96876,2,,,,,,ef8943ae9776f05bac23156d1fb41a4b,,0,33.50529932975769,9.41208267211914,50504,2022-07-17 14:51:57
-1,-1,60,100,50,2:54,0,-1,100,60,80,100,100,-1,-1,100,50,100,-1,100,100,-1,-1,-1,-1,-1,-1,1) durch Satzstellung scheinen sich auch die Alten in den Sozialen Medien zu bewegen und nicht nur die Fotos ( &quot;jung und alt in den sozialen Netzwerken&quot;)2) durch die andere Präposition &quot;vom Wochenende an&quot; statt &quot;am Wochenede&quot;&comma; klingt es&comma; als begänne die Steigerung erst am Wochenende und reiche eventuell bis in die nächste Woche,-1,-1,96832,1,,,,,,70d35a89277579f3bfa1b024ef270375,,0,26.32368803024292,7.801415205001831,50504,2022-07-17 14:54:52
-1,-1,40,100,75,8:43,0,-1,75,60,80,100,100,-1,-1,40,50,100,-1,-1,100,-1,-1,-1,-1,-1,-1,1) 1. Satz Genuswechsel2) &quot;Ihre klare Kritik ist bedeutend&quot; vs. &quot;Die klare Kritik ist groß&quot;,-1,-1,96844,1,,,,,,fe7d0cda2d0e902546a01d2c240e0fba,,0,22.004961252212524,4.4990880489349365,50504,2022-07-17 15:03:37
-1,-1,40,100,25,13:33,0,-1,75,60,70,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96891,2,,,,,,019f76c6b9622e3176a8cda2fbccf967,,1,18.24168276786804,5.397316932678223,50504,2022-07-17 15:17:14
-1,-1,50,100,75,1:16,0,-1,75,60,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96861,2,,,,,,d7b1eaa1abcd06a5dccbe78838dd1bde,,0,14.200198650360107,4.011988162994385,50504,2022-07-17 15:18:31
-1,-1,40,100,25,8:43,0,-1,75,70,80,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,1)  Der Satz ist so unlogisch&comma; dass ich ihn nicht bei IFF bewerte: &quot;Die Frage wurde von einer DNA-Untersuchung in Auftrag gegeben&comma; die die Würzburger in Auftrag gaben.&quot;,-1,-1,96837,1,,,,,,3ec9e062c20222a1fe62de2eed1efa17,,1,22.95344066619873,5.439530849456787,50504,2022-07-17 15:27:18
-1,-1,60,100,50,0:57,0,-1,75,60,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96864,2,,,,,,6e7708940cd9a7a03e332c4ab73a9d6e,,0,11.7315936088562,2.8363571166992188,50504,2022-07-17 15:28:16
-1,-1,80,100,75,2:17,0,-1,100,60,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96846,1,,,,,,12769f48a3bae9af3932e729a63fdb93,,0,14.106548309326172,3.22158432006836,50504,2022-07-17 15:30:39
-1,-1,70,100,75,9:13,0,-1,100,60,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,1) der Konjunktiv ändert den Wahrheitsgehalt: &quot;seien in Horsens gut 120 Kilometer nördlich der deutsch-dänischen Grenze am Freitagmorgen minus 20&comma;7 Grad Celsius gemessen worden&quot;,-1,-1,96856,1,,,,,,0e106b99829d8f8df9fa20d51f4f61c8,,0,18.34634494781494,5.809093236923218,50504,2022-07-17 15:39:56
-1,-1,70,100,75,16:42,0,-1,100,50,90,100,75,-1,-1,70,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,96872,2,,,,,,3e49e47eebfd5ba73456310ebbcd7feb,,0,18.904881954193115,5.124969720840454,50504,2022-07-17 15:56:43
