comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,60,100,50,26:25,1,-1,50,80,90,100,100,-1,-1,20,100,90,-1,100,-1,-1,-1,-1,1. Absatz nach einem Doppelpunkt und Anführungszeichen zum Zitatbeginn2. Absatz nach Doppelpunkt,1.Präsident Thomas Bach&comma; sagte: &quot; [ABSATZ]  Bei der Vorbereitung [...]; 2. sagte: [ABSATZ] Durch diverse Probleme [...],-1,-1,-1,-1,104679,2,,,,,,97a07885d6bba85eb6005f490bd8f1d7,,0,4.711.414.837.837.210,36.192.126.512.527.400,12802,2022-09-10 11:48:14
-1,-1,60,100,100,4:28,1,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104628,1,,,,,,0fcedf3c28370ed012520d5e20e861c5,,0,2.034.547.185.897.820,46.885.175.704.956.000,12802,2022-09-10 11:52:44
-1,-1,60,100,75,5:32,0,-1,50,70,90,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,1. Ausdruck: zugeben statt bekannt geben2. unpassende Klammern,1. Das gibt Snowboard Germany zu.; 2. [...] diese Entscheidung gefällt&quot; (Chefcoach Bernard Loer) sagte: Das deutsche Team [...],-1,-1,-1,-1,104672,2,,,,,,9c26e128f4ddaeb3dffc61cafac9d845,,0,1.885.334.300.994.870,15.716.528.177.261.300,12802,2022-09-10 11:58:21
-1,-1,30,100,0,26:8,1,-1,100,60,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1. Ausdruck: auffahren2. Ausdruck: &quot;an Steuern zu erwarten&quot;3. Ausdruck: Das zwar und &quot;und&quot; funktionieren nicht so wirklich. Ist im IP aber bereits fragwürdig formuliert.5. Ausdruck: wieso das Hilfsverb &quot;können&quot;?6. Dopplung erwartet7. Präposition,1. fährt nach dem zwischenzeitlichen Absturz in die roten Zahlen weiter kräftig auf 2.  Euro Steuern zu erwarten. 3. Das sind zwar 1&comma;8 Milliarden Euro und knappe 41 Prozent weniger als 2019. 5. wie das Geschäft der Volkswagen AG laufen kann. 6. er erwarte ein operatives Ergebnis vor Sondereinflüssen von zehn Milliarden Euro für 2020&comma; wie er erwartet. 7. Die Holding will die endgültigen Zahlen vom 23. März vorlegen.   ,-1,-1,-1,-1,104665,2,,,,,,8ffd940c2df90a53d7efe7f9e9713790,,0,10.156.381.368.637.000,708.412.504.196.167,50504,2022-09-10 12:01:15
-1,-1,80,100,100,12:34,1,-1,100,50,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104660,1,,,,,,50ed96b3af668c5cf003f00e38d2b74c,,0,273.902.530.670.166,56.424.455.642.700.100,50504,2022-09-10 12:13:51
-1,-1,70,100,50,1:50,1,-1,100,40,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. G&R angerufen,1. dass der Vermittlungsausschuss anrufen werde,-1,-1,-1,-1,104705,2,,,,,,2d35054268ffbf728e861176698ee546,,0,12.406.486.511.230.400,8.563.277.006.149.290,50504,2022-09-10 12:15:42
-1,-1,80,100,100,21:3,0,-1,100,50,90,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,1. zwei mal derselbe Leerzeichenfehler2. Hilfsverb &quot;werden&quot; fehlt beim Tempus,1. &quot;Spiegel&quot; -Bericht 2. Nach einem &quot;Spiegel&quot; -Bericht sind seit Jahresbeginn 3800 Soldatinnen und Soldaten gegen das Coronavirus geimpft. ,-1,-1,-1,-1,104619,1,,,,,,3f1ed32656f2d69a610840d86838f8d7,,0,16.844.057.083.129.800,35.213.258.266.448.900,50504,2022-09-10 12:36:47
-1,-1,40,100,50,18:19,0,-1,75,50,80,100,100,-1,-1,40,100,100,-1,100,100,-1,-1,-1,1. durch Satzstellung schwindet die LK aufgrund der Chronologie der Ereignisse,1. In einem Nachbarort fanden die Beamten den Mann in seiner Wohnung und suchten ihn&comma; der weitergefahren war,-1,-1,-1,-1,104639,1,,,,,,f42d85452dc2ae68bf473f29c6b58438,,0,18.329.973.697.662.300,51.140.782.833.099.300,50504,2022-09-10 12:55:07
-1,-1,50,100,50,15:49,0,-1,100,50,80,100,50,-1,-1,50,100,100,-1,100,100,-1,-1,-1,1. Präposition2. fehlende Vollständigkeit3. Ausdruck & G&R4. Zeichensetzung5. G&R6. Ausdruck: teilnehmen,1. auf dem Freitag. 2. Peter Bosz rechnet damit&comma; 3.  (Niederländer) sagte:  4. .&quot;: 5. Als erstem noch nicht volljährigen Profi 6. In dieser Saison nahm er bei Bayer an 13 Toren in 24 Pflichtspielen teil. ,-1,-1,-1,-1,104695,2,,,,,,2486600edb83c01c032d1f22510776cc,,1,18.208.938.360.214.200,14.088.623.046.875,50504,2022-09-10 13:10:57
-1,-1,50,100,50,3:56,0,-1,100,50,80,100,100,-1,-1,60,75,100,-1,-1,100,-1,-1,-1,1. Genus Eigenname2. Satzstellung &quot;ist&quot;3. Ausdruck: stand es4. Durch Satzstellung schwerer IFC und IA&comma; da der Lockdown so exklusiv für allem im Flughafenhotel stattfindet5. Präposition,1. beim Australian Open 2. Das Drittrunden-Spiel ist beim Australian Open zwischen dem Weltranglisten-Ersten und Titelverteidiger Novak Djokovic und dem US-Amerikaner Taylor Fritz wegen des fünftägigen Lockdowns in Melbourne kurzzeitig unterbrochen worden.  3. war es zu diesem Zeitpunkt 4. Das erste Grand-Slam-Turnier der Saison geht vorerst ohne Zuschauer weiter&comma; weil für Melbourne aufgrund des Corona-Ausbruchs ein neuer Lockdown in einem Flughafen-Hotel verhängt wurde. 5.  zur Gruppe der &quot;notwendigen Berufe&quot;,-1,-1,-1,-1,104684,2,,,,,,1e9ac12606df8c8738008b9a3df41c1e,,0,13.570.504.426.956.100,10.203.527.688.980.100,50504,2022-09-10 13:15:02
-1,-1,60,100,25,33:53,0,-1,75,60,80,100,100,-1,-1,60,75,100,-1,100,100,-1,-1,-1,1. Ausduck unbestimmter Artikel2. Ausdruck/IFC/LKH: jeder statt keiner3. Präposition und Zeichensetzung4. eingeschätzten,1. einer illegalen Machtergreifung  2. entbehrten keiner gesetzlichen Grundlage 3.  in dem Trio mit Swetlana Tichanowskaja und Veronika Zepkalo international bekannt geworden; 4. einschätzten,-1,-1,-1,-1,104636,1,,,,,,8865461c0619eb9f05746ce0c9574bd0,,0,3.593.665.671.348.570,9.653.101.444.244.380,50504,2022-09-10 13:48:56
-1,-1,40,100,0,3:16,0,-1,100,50,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1. Satzstellung > Ausdurck IFC&comma; IA: wieder Lockdown im Hotel statt Ausgangspunkt 2. Das &quot;auch&quot; als Ausdruck ist falsch&comma; weil sie die Einzigen waren3. Ausdruck: Saison,1. Das erste Grand-Slam-Turnier der Saison geht vorerst ohne Zuschauer weiter&comma; weil für Melbourne aufgrund des Corona-Ausbruchs ein neuer Lockdown in einem Flughafen-Hotel verhängt wurde 2.  Auch Fritz und Djokovic  3. Der angeschlagen wirkende Djokovic nutzte nach einer Saison von 3: 25 Stunden seinen zweiten Matchball. ,-1,-1,-1,-1,104667,2,,,,,,8d0e562256349a404be4701c3eab5445,,0,1.732.625.722.885.130,13.097.663.640.975.900,50504,2022-09-10 13:52:13
-1,-1,60,100,50,19:18,0,-1,100,60,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. Satzstellung2. G&R3. Satzstellung, Die Musik stammt von ihm in Dutzenden Filmen&comma; darunter &quot;Rain Man&quot; und &quot;Fluch der Karibik&quot;. 2. und einen Termin gefunden se 3. Eine Sprecherin des Kulturdezernats erklärte&comma; in welcher Form dann entschieden werde. ,-1,-1,-1,-1,104632,1,,,,,,af8b6ab0039b6dabf99b1d58db2bc9c6,,0,17.848.258.018.493.600,4.099.850.416.183.470,50504,2022-09-10 14:11:33
-1,-1,90,100,75,14:59,1,-1,100,60,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,1. Tempus eigentlich falsch&comma; aber eher Ausdruck als G&R,1.  ein Schlitten geprallt ist,-1,-1,-1,-1,104657,1,,,,,,1e9fb484c9d58ff2b6bb49c353ffd3f0,,0,18.229.595.184.326.100,6.384.530.782.699.580,50504,2022-09-10 15:23:40
-1,-1,60,100,25,3:17,1,-1,100,50,80,100,100,-1,-1,60,100,100,-1,100,-1,-1,-1,-1,1. Präposition2. Satzstellung und es müsste im Passiv stehen3. Filmtitel nicht in Klammer4. Satzstellung &quot;auch&quot;5. Das &quot;an&quot; ist falsch,1. im Freitag 2. 22 sollen die Werke des 81-Jährigen bei der 39-Ausgabe des Festivals (24. April bis 2. Mai) zeigen. 3.  &quot;Die Blechtrommel&quot; (&quot;Homo Faber&quot;)  4.  Es sei offen&comma; auch in welcher Form Schlöndorff selbst beteiligt werden könnte. 5. Die Virus-Situation dort besserte sich später deutlich an,-1,-1,-1,-1,104699,2,,,,,,a6b371cb393a3d15c3a9e0dd11337e00,,0,8.468.361.854.553.220,547.517.728.805.542,50504,2022-09-10 15:26:58
-1,-1,70,100,100,1:54,1,-1,100,40,90,100,100,-1,-1,80,100,90,-1,100,-1,-1,-1,-1,1. Modus2. Zitation&comma; &quot;sei&quot; fehlt,1. 22 Werke des 81-Jährigen sollten bei der 39. Ausgabe des Festivals (24. April bis 2. Mai) zu sehen sein. 2. ein &quot;facettenreicher und höchst kreativer Autor&comma; der oft von Literatur inspiriert ist&quot;,-1,-1,-1,-1,104649,1,,,,,,7f6b1492c966cd7ba88e255b9694bf04,,0,16.189.091.682.434.000,3.618.467.330.932.610,50504,2022-09-10 15:28:56
-1,-1,30,100,0,7:59,1,-1,75,50,80,100,100,-1,-1,0,75,100,-1,-1,-1,-1,-1,-1,1. Präp.2. Präp.3. Direktes Zitat getrennt und doppeltes AFZ4. Schlimmer Tempusfehler und daher auch LKH5. Artikel &quot;die&quot; fehlt6. Dopplung sei7. Ausdruck Dopplung und Relativpronomen fehlt8. Modus 9. Genus Eigenname,1.  Einschnitte in die Betriebsrenten 2.  sagte dem Freitag in Rüsselsheim 3. wettbewerbsfähig aufzustellen&quot;. &quot;Dies umfasst auch eine zukunftsgerechte Kostenstruktur in diesem Bereich.&quot;&quot; 4. Konkret soll die künftige Versorgung &quot;auf gemeinsamen Beiträgen von Opel und seinen Mitarbeiterinnen bzw. Mitarbeiter&quot; beruht haben. 5. Es sei noch nicht endgültige Entscheidung gefallen&comma; über das Thema werde noch verhandelt. 6. sei&comma; sei &quot;ein gewichtiger Kostenfaktor&quot;.  7. Betroffen wären etwa 15.000 Mitarbeiter von Opel in Deutschland&comma; die Einschnitte betreffen. 8. Allerdings sollten bereits erworbene Ansprüche unangetastet bleiben. 9. Wie der &quot;Handelsblatt&quot; ,-1,-1,-1,-1,104678,2,,,,,,9eb2fb2be870c97dd87c5c1717413ed6,,0,1.106.170.129.776.000,7.489.415.884.017.940,50504,2022-09-10 15:37:00
-1,-1,100,100,100,4:50,0,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104653,1,,,,,,60dfbf02c7ee8d2c4e3e616f91f17633,,0,19.635.560.750.961.300,66.671.059.131.622.300,50504,2022-09-10 15:41:52
-1,-1,90,100,100,1:7,0,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. Satzzeichen&comma; Punkt fehlt,1. Aufstiegskurs Die Bochumer,-1,-1,-1,-1,104692,2,,,,,,72b1995fd8cb791ea59a3bcf58a12ab3,,0,10.929.402.828.216.500,8.435.238.599.777.220,50504,2022-09-10 15:43:01
-1,-1,20,100,0,3:54,0,-1,100,40,90,100,100,-1,-1,0,100,100,-1,100,-1,-1,-1,-1,1. Ausdruck / G&R2. Satzstellung und felendes Komma3. Indirekte Rede4. G&RIn diesem OP hat die KI extreme Probleme mit den Anschlüssen direkter Rede,1. Mönchengladbachs Trainer (Freitag). &quot;Wenn 2. Köln&quot; Borussias Chefcoach sagte.3. Wenn dir ein anderer Club&comma; ein Spieler oder einen Trainer wegholt&comma; könnte man natürlich einen Groll haben.  4. (Eberl) befand:  ,-1,-1,-1,-1,104677,2,,,,,,27b6d66efb137c644b6f59ec5efefc67,,0,11.247.937.679.290.700,8.046.388.149.261.470,50504,2022-09-10 15:46:56
-1,-1,30,100,25,5:39,0,-1,100,40,80,100,100,-1,-1,60,75,100,-1,100,100,-1,-1,-1,1. Ausdruck unbestimmter Artikel2. Artikel fehlt3. Ausdruck4. Direktes Zitat getrennt5. Tempus6. Ausdruck: angeordnete7. durch Präp. große IA- und IFC-Probleme. Es klingt so&comma; als sei die CDU die regierende Partei,1. Wegen einer Brustkrebserkrankung seiner Frau 2. Zunächst hatte dpa den Eindruck erweckt&comma; 3. &quot;Meine Frau Gerlinde ist an Brustkrebs erkrankt&quot;&comma; sagte Kretschmanns persönliche Erklärung.  4. &quot;Ich brauche diese Zeit&comma; um meiner Frau beizustehen&quot;. &quot;Ich werde in der schwierigen Lage für das Land meine Arbeit als Ministerpräsident weiterhin mit vollem Einsatz fortführen&quot; 6. Er ist der erste von den Grünen angeordnete Regierungschef in einem deutschen Bundesland. 7. Der beliebte grüne Regierungschef regiert seit fünf Jahren als Juniorpartner der CDU.   5. versichert der Regierungschef,-1,-1,-1,-1,104647,1,,,,,,a8bd9ac9b57c4dd4eab92cb622f99a89,,0,3.077.088.952.064.510,6.055.579.662.322.990,50504,2022-09-10 15:52:36
-1,-1,60,100,75,1:48,0,-1,75,50,80,100,100,-1,-1,90,75,100,-1,-1,100,-1,-1,-1,1. Ausdruck ohne &quot;und&quot;2. Tempus und daher LKH,1. &quot;Göttinger Tageblatts&quot; (GT)&comma; des &quot;Eichsfelder Tageblatts&quot; (ET). 2. Die bisherige Chefredakteurin Stefanie Gollasch wurde neue Chefredakteurin der &quot;Kieler Nachrichten&quot;&comma; weshalb der Chefredakteurs-Posten der drei Zeitungen frei wurde. ,-1,-1,-1,-1,104703,2,,,,,,2ab03063b954648002682cbdc03797a3,,0,14.060.748.100.280.700,11.413.590.908.050.500,50504,2022-09-10 15:54:25
-1,-1,60,100,100,13:20,1,-1,100,60,90,100,100,-1,-1,100,75,100,-1,100,100,-1,keine sprachlichen Fehler,-1,wenig Synonyme,-1,-1,-1,-1,-1,104702,2,,,,,,a292f0d4bd68c7c16aa7cecd232205ca,,0,10.972.552.061.080.900,7.928.215.742.111.200,70828,2022-09-10 16:22:09
-1,-1,50,100,50,12:12,1,-1,100,70,60,100,100,-1,-1,80,50,100,-1,-1,100,-1,-1,-1,einige Fact Check Fehler,Input:Nach der weithin als gefälscht eingeschätzten Wahl schloss sie sich den Massenprotesten an.   Output: Sie schloss sich nach den weithin als gefälscht eingeschätzten Protesten an,-1,-1,-1,-1,104686,2,,,,,,5b8f9e80c9d7bc3b4094b6557fdd64d8,,0,2.154.077.696.800.230,1.631.564.211.845.390,70828,2022-09-10 16:34:23
-1,-1,70,100,75,13:56,1,-1,100,70,90,100,100,-1,-1,90,75,100,-1,100,100,-1,stark veränderter Wortlaut&comma; der aber inhaltlich passt,Input: &quot;Wir kriegen viele Komplimente. Das ist schön&comma; auf der einen Seite. Aber das wurde uns nicht geschenkt&comma; das haben wir uns hart erarbeitet&quot;&comma; sagte Hütter.  Output:  &quot;Wir kriegen viele Komplimente. Das ist schön&comma; auf der einen Seite. Aber das wurde uns nicht geschenkt&comma; das haben wir uns hart erarbeitet&quot;&comma; lobte Hütter die Einstellung,Ausdruck Fehler,Der Österreicher sagte am Freitag bei einer Online-Pressekonferenz&comma; dass alle wollen uns jetzt schlagen. ,-1,-1,-1,-1,104650,1,,,,,,cbe796c16d9f58ed7567376761b04186,,0,20.308.868.646.621.700,5.880.252.838.134.760,70828,2022-09-10 16:48:20
-1,-1,70,100,75,8:25,1,-1,100,70,90,100,100,-1,-1,80,75,100,-1,100,-1,-1,-1,-1,Ausdruck Fehler,Gleichzeitig waren bis zum 170 Feuerwehrleute im Einsatz,-1,-1,-1,-1,104664,2,,,,,,5ba9f25de4b8db91eae7bb82b6562fca,,0,12.292.234.659.194.900,9.144.325.971.603.390,70828,2022-09-10 17:23:22
-1,-1,70,100,100,40:25,0,-1,100,40,100,100,100,-1,-1,100,100,100,-1,100,-1,-1,-1,-1,sehr geringe sprachliche Unterschiedlichkeit,-1,-1,-1,-1,-1,104623,1,,,,,,78c06b7eaa063be974709c0cd64f0c7e,,0,13.486.391.067.504.800,5.194.773.197.174.070,50504,2022-09-10 17:32:30
-1,-1,70,100,75,10:3,0,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,keine Fehler,-1,mehrere Sätze ohne Umstellung,-1,-1,-1,-1,-1,104645,1,,,,,,e2a69d7e2b693dfbf15be2e2f9c6e196,,2,2.725.818.181.037.900,7.344.520.330.429.070,70828,2022-09-10 17:33:27
-1,-1,10,100,25,45:1,0,-1,25,50,70,100,75,-1,-1,10,50,100,-1,100,100,-1,-1,-1,1. G&R Kasus + Ausdruck unbest. Artikel2. G&R und Vollständigkeit 3. Falsches Subjekt usw. G&R&comma; Ausdruck4. Satzstellung5. Müsste passiv sein&comma; &quot;wird vergeben&quot;6. LKH wegen Präposition7. Ausdruck. Durch Satzstellung zu umgangssprachlich,1. Der Filmkomponist&comma; Musikproduzent und Oscarpreisträger Hans Zimmer (&quot;König der Löwen&quot;) ehrt die Stadt Frankfurt mit einer Goetheplakette. 2. Zur Entscheidung des Magistrats erklärte Oberbürgermeister Peter Feldmann (SPD) am Freitag&comma; der gebürtige Frankfurter&comma; der mit seinen Werken die gesamte Welt erreiche.  3 Zimmer sprach von &quot;eine Hollywood-Ikone und dabei Kulturbotschafter unseres Landes und unserer Stadt&quot;. 4. Die Musik stammt von ihm zu Dutzenden Filmen – darunter &quot;Rain Man&quot; und &quot;Fluch der Karibik&quot;.5. Sie vergibt Persönlichkeiten des kulturellen Lebens&comma; 6. Sobald es die Corona-Pandemie zulasse&comma; werde Zimmer die Plakette erhalten&comma; um einen Termin zu finden.  7.  Dann werde entschieden in welcher Form&comma; sagte eine Sprecherin des Kulturdezernats.   ,-1,-1,-1,-1,104682,2,,,,,,31dac692f650ce92a35fd4370f9218f0,,0,11.809.619.426.727.200,8.830.793.142.318.720,50504,2022-09-10 18:17:39
-1,-1,90,100,100,10:35,0,-1,100,50,90,75,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,1. die KI hat ergänzt&comma; dass Rüsselsheim in Hessen liegt ;)&comma; also könnte man das bei Deckungsgleichheit anmerken,-1,-1,-1,-1,-1,104628,1,,,,,,0fcedf3c28370ed012520d5e20e861c5,,0,2.034.547.185.897.820,46.885.175.704.956.000,50504,2022-09-10 18:28:16
-1,-1,90,100,75,2:26,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,KI hat den IP sprachlich verbessert. &quot; zum Anschauen attraktiver&quot; klingt deutlich unnatürlicher als &quot;beim Anschauen für attraktiver&quot;,-1,1. Satzstellung etwas verwirrend,1. Die englische Women&#039;s Super League hält Fußball-Nationalspielerin Melanie Leupolz beim Anschauen für attraktiver als die deutsche Frauen-Bundesliga,-1,-1,-1,-1,104652,1,,,,,,dc472d1acfcdec801d35371771c90587,,0,1.459.744.119.644.160,33.601.105.213.165.200,50504,2022-09-10 18:30:43
-1,-1,80,100,75,1:43,0,-1,100,50,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,1. Komma statt &quot;und&quot; stückelt den Satz etwas arg zusammen,1. BMW ist das siebte Mal in Serie größter Autoexporteur der USA. Im vergangenen Jahr habe man im SUV-Werk Spartanburg 361.000 Autos gebaut&comma; 219.000 Autos im Wert von 8&comma;9 Milliarden Dollar&comma; teilte BMW am Freitag in München mit,-1,-1,-1,-1,104673,2,,,,,,1509ee6dc1d9b6a723c2ebd6ec1b0241,,0,1.270.348.334.312.430,10.666.497.230.529.700,50504,2022-09-10 18:32:31
-1,-1,10,100,100,4:26,0,-1,100,60,90,100,100,-1,-1,0,100,100,-1,100,100,-1,-1,-1,1. G&R2. G&R und Präp.3. 2 Satzzeichenfehler4. Satzstellung und fehlender Doppelpunkt 5. Satzzeichen- und Buchstabensalat. Es gibt generell sehr häufig nach Zitaten Probleme zurzeit6. fehlender Plural beim Hilfsverb7. fehlendes Komma,1. Bei der Ausgabe von FFP2-Masken an Bedürftigen 2.  es seien keine Masken über den FFP2-Standard verteilt worden 3. vergleichbar.&quot;&quot;. 4. Die Sprecherin des Münchener Sozialreferats (Hedwig 5. funktionieren soll.&quot;&comma; 6. Im Frühjahr 2020 sei sie geliefert worden. 7. &quot;Die Herkunft der Masken ist nicht mehr 100-prozentig nachvollziehbar&quot; heißt es von Heimlich.  s. Thomalla) am Freitag sagte  ,-1,-1,-1,-1,104691,2,,,,,,7977c6e146d8cbb34050bc852f50adcb,,0,10.957.289.695.739.700,7.578.888.654.708.860,50504,2022-09-10 18:36:59
-1,-1,90,100,100,2:53,0,-1,100,80,100,100,100,-1,-1,90,100,100,-1,100,100,-1,hervorragende SU&comma; die teilweise besser als der IP ist&comma; u.a. durch Füllwörter wie Adverbien,-1,1. Komma statt Punkt. Hat die KI bei fehlendem Punkt im IP bisher immer korrekt ergänzt. ,-1,-1,-1,-1,-1,104642,1,,,,,,fc2becb0d50103a15e71d11544470cfe,,0,15.407.432.556.152.300,4.683.893.918.991.080,50504,2022-09-10 18:40:00
-1,-1,30,100,0,6:15,0,-1,75,50,90,100,100,-1,-1,40,75,100,-1,-1,100,-1,-1,-1,1. Die KI hat nach dem Begriff in Klammern den Satz einfach abgebrochen&comma; bzw. diesen Teil nicht für zum Rest zugehörig interpretiert.2. G&R Adjektiv3. Das &quot;alten&quot; als Ausdrucksfehler ändert IFC und IA4. Habe Präposition hier mal nur als Ausdrucksfehler gewertet5. Satzstellung LKH Ausdruck6. G&R: einem7. Satzstellung sehr verwirrend8. Genus,1. Der wegen Unterschlagung von Bankgeldern verurteilte ehemalige Direktor des Internationalen Währungsfonds (IWF) 2. in Spanien Medienberichten zufolge 3. der viereinhalb Jahre alten Haftstrafe 4.  bei dem Gericht zu erhalten. 5. In dem Strafprozess wegen des Börsengangs der spanischen Großbank Bankia war er im vorigen Oktober zusammen mit allen 33 weiteren Angeklagten vom Vorwurf des Betrugs von Anlegern und der Bilanzfälschung freigesprochen worden&comma; ihm war offener Vollzug gewährt worden. 6. – ein &quot;Mord ohne Mörder&quot; 7. 2012 hatte die Ende 2010 – gut zwei Jahre nach Ausbruch der internationalen Finanzkrise – mit der Fusion mehrerer angeschlagener Institute ins Leben gerufene Bankia einen Verlust von rund 19 Milliarden Euro gemacht. 8. 2012 wurde es teilverstaatlicht.  ,-1,-1,-1,-1,104612,1,,,,,,ea7351abbaeb53db6b6506e79e4e30d7,,0,7.100.731.253.623.960,3.733.693.814.277.640,50504,2022-09-10 18:46:20
-1,-1,50,100,75,3:31,0,-1,75,60,80,100,100,-1,-1,70,75,100,-1,100,100,-1,-1,-1,1. fehlender Doppelpunkt2. Ausdruck&comma; IFC&comma; IA und eigentlich auch LKH: seien zurückgenommen worden / könnten zurückgenommen werden - würde hier kein G&R geben&comma; weil es ja grammatikalisch richtig ist&comma; aber im Kontext sinnlos3. G&R4. G&R5. Ausdruck bestimmter Artikel,1.  Freitag&comma; &quot;Das Feuer 2. Die Warnmeldungen könnten zurückgenommen werden. 3. voll Behälter mit Säure und Laugen. 4. Gleichzeitig waren bis zum 170 Feuerwehrleute 5. Der Mitarbeiter einer Energieversorgungsfirma wurde leicht verletzt. ,-1,-1,-1,-1,104664,2,,,,,,5ba9f25de4b8db91eae7bb82b6562fca,,0,12.292.234.659.194.900,9.144.325.971.603.390,50504,2022-09-10 18:49:53
-1,-1,40,100,25,5:1,0,-1,75,50,80,100,100,-1,-1,40,75,90,-1,100,100,-1,-1,-1,1. Satzstellung völliges Chaos2. Ausdruck bestimmter Artikel und daher LKH3. Satzstellung4. direktes Zitat ohne AFZ und verfälscht5. Das &quot;noch&quot; ist ein Ausdrucksfehler&comma; da die Tore momentan ja gerade nicht offen sind,1. Das erste Training zur WM-Abfahrt von Cortina Bei den Skirennfahrern sorgte d&#039; Ampezzo für heftige Kritik. 2. die Riesenslalom-Trainingseinheit einzuschieben. 3. Dann würde man im Flachen landen und schwere Verletzungen riskieren und den besagten Vertigine-Sprung nicht mit vollem Tempo anfahren. 4.  Ich hoffe schon auf morgen hin&comma; dass die Kurssetzung ein bisschen offener wird. 5. damit noch offener machen. ,-1,-1,-1,-1,104651,1,,,,,,66de58a5b3ac3e9d2308294b6d674821,,0,39.527.016.401.290.800,12.233.128.070.831.200,50504,2022-09-10 18:54:55
-1,-1,70,100,100,6:15,1,-1,75,70,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,104643,1,,,,,,34693dcd1fe5102d7431dfcb531861de,,0,2.217.101.740.837.090,5.229.137.659.072.870,12802,2022-09-11 08:54:11
-1,-1,50,100,75,21:59,1,-1,75,60,100,100,100,-1,-1,70,100,100,-1,100,-1,-1,-1,-1,1. falscher Numerus beim Verb2. falscher Numerus beim Dativ-Objekt3. eher weniger und kleinere Unterschiede zum Input,1. [...] deren erste Ergebnisse der Deutschen Presse-Agentur vorliegt.; 2.  Auch eine internationale Studie des Instituts für Sexualforschung am UKE kommt zu ähnlichen Ergebnis,-1,-1,-1,-1,104626,1,,,,,,c9b36a5963c3c8a5a02b38b3d6bf1d30,,0,6.984.206.986.427.300,13.549.577.236.175.500,12802,2022-09-11 09:16:12
-1,-1,20,100,100,5:4,1,-1,100,40,100,100,100,-1,-1,90,100,80,-1,100,100,-1,-1,-1,1. Anführungszeichen am Zitatanfang fehlen an einer Stelle + kleinere Änderungen innerhalb des Zitats&comma; obwohl am Ende Anführungszeichen stehen2. insgesamt nur sehr wenige und kleine Veränderungen zum Input,1. Der FC Bayern hat eine historische Leistung vollbracht und einmal mehr den deutschen Fußball international großartig vertreten&comma; das verdient großen Respekt und ich gratuliere allen Verantwortlichen des Vereins um Herbert Hainer&comma; Kalle Rummenigge und Oliver Kahn sowie der gesamten Mannschaft unter der Führung von Hansi Flick.&quot;,-1,-1,-1,-1,104620,1,,,,,,fe07c87784ee480288a6f460fa0639d1,,0,10.006.286.144.256.500,13.668.713.569.641.100,12802,2022-09-11 09:21:18
-1,-1,70,100,100,3:47,1,-1,100,80,80,100,100,-1,-1,100,50,100,-1,100,-1,-1,-1,-1,1. Faktenfehler: Die Kinder und nicht die Frau waren unbekleidet2. er entdeckte mehrere und nicht nur ein Kind,1. Eine Frau in Russland soll bei eisigen Temperaturen unbekleidet in einem Wald ihre drei Kinder ausgesetzt haben – alle erlitten Erfrierungen.; 2. Bei etwa 15 Grad entdeckte ein Anwohner die Minderjährige komplett durchgefroren und alarmierte die Polizei,-1,-1,-1,-1,104630,1,,,,,,8017fcda851e1873811616dadcd58534,,0,14.127.280.712.127.600,33.796.639.442.443.800,12802,2022-09-11 09:25:07
